Run,Type,Target,EBeam,P_SHMS,Theta_SHMS,P_HMS,Theta_HMS,Current,PS1,PS4,PS5,HMS_Rate_(kHz),SHMS_Rate_(kHz),Coin_Rate_(kHz),Charge_(mC),Raw_HMS,Raw_SHMS,Raw_Coin,EDTM,SHMS_Hadron_Tracking,Comments
13338,Prod,LH2,9.867,8.035,8.595,1.725,-34.52,6.629,12,6,0,2.248,148.782,0.034,19.188,21k,21k,40k,33k,0.979,36
13339,Prod,LH2,9.867,8.035,8.595,1.725,-34.52,41.411,12,6,0,2.128,139.838,0.032,129.412,134k,142k,77k,31k,0.974,261
13340,Prod,LH2,9.867,8.035,8.595,1.725,-34.52,54.275,12,6,0,2.224,147.043,0.033,206.939,214k,228k,113k,38k,0.975,361
13342,Prod,Dummy10cm,9.867,8.035,8.595,1.725,-34.52,34.182,8,3,0,0.559,15.585,0.011,121.912,362k,391k,38k,36k,0.986,7
13343,Prod,LH2,9.867,8.035,8.595,1.725,-34.52,55.209,12,6,0,2.215,146.345,0.033,154.968,161k,171k,84k,28k,0.975,264
13344,Prod,LH2,9.867,8.035,8.595,1.725,-34.52,45.995,12,6,0,2.158,142.101,0.032,165.733,172k,182k,95k,36k,0.971,276
13345,Prod,LH2,9.867,8.035,8.595,1.725,-34.52,51.295,12,6,0,2.162,142.306,0.032,211.23,219k,232k,116k,41k,0.97,347
13346,Prod,LH2,9.867,8.035,8.595,1.725,-34.52,58.493,12,6,0,2.212,145.993,0.033,209.88,217k,231k,111k,36k,0.975,375
13347,Prod,LH2,9.867,8.035,8.595,1.725,-34.52,56.607,12,6,0,2.183,143.896,0.033,244.638,253k,269k,131k,43k,0.973,433
13348,Prod,LH2,9.867,8.035,8.595,1.725,-34.52,52.997,12,6,0,2.201,144.913,0.033,212.896,221k,234k,117k,40k,0.975,372
13349,Prod,LH2,9.867,8.035,8.595,1.725,-34.52,51.388,12,6,0,2.185,143.816,0.033,180.515,187k,198k,100k,35k,0.976,338
13350,Prod,LH2,9.867,8.035,8.595,1.725,-34.52,45.463,12,6,0,2.202,144.986,0.033,161.627,168k,178k,93k,35k,0.974,254
13352,Prod,LH2,9.867,8.035,8.595,1.725,-34.52,57.109,12,6,0,2.232,147.533,0.034,201.276,208k,222k,108k,35k,0.973,332
13353,Prod,LH2,9.867,8.035,8.595,1.725,-34.52,47.278,12,6,0,2.175,142.835,0.033,169.908,176k,186k,97k,36k,0.973,260
13354,Prod,LH2,9.867,8.035,8.595,1.725,-34.52,52.273,12,6,0,2.191,144.058,0.033,197.059,204k,215k,107k,38k,0.971,380
13355,Prod,LH2,9.867,8.035,8.595,1.725,-34.52,48.865,12,6,0,2.154,141.055,0.032,169.188,175k,184k,94k,34k,0.976,305
13356,Prod,LH2,9.867,8.035,8.595,1.725,-34.52,51.874,12,6,0,2.035,130.683,0.03,176.744,183k,189k,92k,34k,0.97,337
13357,Prod,LH2,9.867,8.035,8.595,1.725,-34.52,35.849,12,6,0,2.107,137.131,0.031,121.221,126k,131k,76k,34k,0.973,212
13360,Prod,LH2,9.867,8.035,6.595,1.725,-34.52,46.38,14,0,-1,2.128,489.227,0.085,190.774,6458k,181k,268k,41k,0.948,406
13361,Prod,LH2,9.867,8.035,6.595,1.725,-34.52,52.1,14,6,0,2.201,506.902,0.087,198.237,203k,188k,273k,38k,0.947,442
13362,Prod,LH2,9.867,8.035,6.595,1.725,-34.52,57.362,14,6,0,2.193,505.074,0.087,196.831,202k,187k,268k,34k,0.951,460
13363,Prod,LH2,9.867,8.035,6.595,1.725,-34.52,20.294,14,6,0,1.871,420.427,0.071,74.326,77k,69k,120k,37k,0.949,164
13364,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,36.134,14,6,0,2.139,492.409,0.085,148.817,153k,141k,218k,41k,0.948,305
13365,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,58.473,14,6,0,2.217,512.595,0.089,236.669,242k,225k,326k,40k,0.948,526
13366,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,55.434,14,6,0,2.212,510.798,0.088,214.090,219k,203k,294k,38k,0.947,511 pions
13367,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,60.457,14,6,0,2.195,504.765,0.087,222.407,228k,211k,301k,36k,0.950,470 pions
13368,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,59.009,14,6,0,2.194,504.606,0.087,210.529,216k,200k,286k,35k,0.950,455
13369,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,54.559,14,6,0,2.191,502.449,0.086,193.076,198k,183k,263k,35k,0.951,428
13370,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,59.497,14,6,0,2.213,508.136,0.088,210.524,216k,200k,285k,35k,0.950,487 ppions
13371,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,54.984,14,6,0,2.190,500.475,0.086,196.409,202k,186k,267k,35k,0.950,408
13372,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,48.610,14,6,0,2.139,486.016,0.084,172.046,177k,162k,237k,35k,0.949,376 pions
13373,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,57.389,14,6,0,2.166,493.664,0.085,199.514,205k,188k,269k,34k,0.952,422
13374,Prod,Dummy10cm,9.867,8.035,6.595,1.725,-34.520,35.026,10,4,0,0.563,47.768,0.012,121.272,199k,296k,41k,35k,0.979,17
13375,Prod,Dummy10cm,9.867,8.035,6.595,1.725,-34.520,35.614,10,4,0,0.565,48.140,0.012,128.120,210k,313k,43k,36k,0.990,18
13376,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,50.056,14,6,0,2.217,511.552,0.089,179.576,184k,171k,254k,35k,0.947,385
13377,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,55.951,14,6,0,2.228,515.337,0.090,192.447,197k,184k,269k,34k,0.948,399
13378,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,12.703,14,6,0,2.010,461.356,0.081,13.824,14k,13k,28k,11k,0.942,37
13379,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,50.868,14,6,0,2.234,517.100,0.091,183.438,188k,175k,260k,36k,0.946,387
13380,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,56.741,14,6,0,2.242,518.728,0.091,200.691,206k,192k,281k,35k,0.950,474
13381,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,46.361,14,6,0,2.208,509.105,0.089,162.537,167k,155k,231k,35k,0.945,372
13382,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,56.241,14,6,0,2.214,510.574,0.089,203.795,209k,194k,283k,36k,0.948,421
13383,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,56.193,14,6,0,2.242,518.327,0.090,194.859,200k,186k,271k,34k,0.946,423
13384,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,54.300,14,6,0,2.173,498.152,0.087,191.742,197k,182k,265k,35k,0.951,416
13385,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,60.003,14,6,0,2.214,507.973,0.088,213.985,220k,203k,292k,35k,0.949,475
13386,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,60.484,14,6,0,2.207,505.803,0.088,219.851,226k,209k,299k,36k,0.946,504
13387,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,47.059,14,6,0,2.182,497.409,0.085,182.647,188k,173k,254k,38k,0.951,418
13388,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,50.743,14,6,0,2.194,501.055,0.087,182.139,188k,173k,252k,35k,0.948,396
13389,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,54.244,14,6,0,2.200,502.592,0.087,211.243,218k,200k,290k,38k,0.950,456
13390,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,61.865,14,6,0,2.216,507.030,0.088,225.110,232k,214k,304k,36k,0.948,530 pions
13392,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,51.160,14,6,0,2.167,492.342,0.085,182.467,188k,172k,251k,35k,0.951,390
13393,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,52.128,14,6,0,2.064,463.994,0.080,177.209,183k,166k,238k,33k,0.949,389
13394,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,59.103,14,6,0,2.198,501.749,0.087,210.762,217k,200k,287k,35k,0.950,481
13395,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,55.309,14,6,0,2.209,504.833,0.088,196.650,203k,187k,271k,35k,0.949,446
13396,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,49.525,14,6,0,2.232,510.776,0.089,175.066,181k,167k,246k,35k,0.951,369
13397,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,59.689,14,6,0,2.244,514.632,0.090,212.743,220k,203k,294k,35k,0.949,455
13398,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,59.134,14,6,0,2.237,513.646,0.090,209.622,216k,200k,291k,35k,0.948,452
13399,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,39.505,14,6,0,2.215,507.793,0.089,150.025,155k,143k,221k,38k,0.949,308
13400,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,50.486,14,6,0,2.204,505.299,0.088,166.615,172k,159k,235k,33k,0.948,390
13403,Prod,Dummy10cm,9.867,8.035,6.595,1.725,-34.520,33.326,10,4,0,0.564,47.761,0.012,180.642,300k,444k,64k,54k,0.991,35
13404,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,52.070,14,6,0,2.205,506.488,0.089,183.830,190k,176k,260k,35k,0.951,381
13405,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,59.076,14,6,0,2.276,526.401,0.093,201.578,208k,194k,284k,34k,0.949,449
13406,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,60.634,14,6,0,2.243,518.396,0.091,294.863,304k,283k,413k,48k,0.949,616
13407,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,57.494,14,6,0,2.272,526.726,0.093,200.962,207k,193k,285k,34k,0.949,472
13408,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,61.471,14,6,0,2.249,519.561,0.092,213.418,220k,205k,299k,34k,0.948,476
13409,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,59.035,14,6,0,2.244,518.433,0.092,218.468,226k,210k,308k,36k,0.949,457
13410,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,56.524,14,6,0,2.260,523.372,0.092,199.075,205k,191k,282k,35k,0.948,432
13411,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,56.109,14,6,0,2.244,518.631,0.092,271.159,280k,260k,385k,47k,0.953,580
13412,Prod,LH2,9.867,8.035,6.595,1.725,-34.520,56.725,14,6,0,2.243,518.096,0.092,238.693,247k,229k,338k,41k,0.948,529
13414,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,54.129,12,6,0,2.218,145.888,0.034,191.732,198k,210k,105k,35k,0.973,351
13415,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,52.954,12,6,0,2.257,148.935,0.034,194.589,201k,213k,108k,37k,0.971,329
13416,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,58.076,12,6,0,2.292,151.465,0.035,208.298,215k,229k,113k,36k,0.970,351
13417,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,54.009,12,6,0,2.243,147.605,0.034,203.355,210k,223k,113k,37k,0.971,339
13418,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,34.179,12,6,0,2.253,148.795,0.034,72.591,75k,79k,48k,21k,0.967,111
13419,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,61.788,12,6,0,2.301,152.478,0.035,222.770,229k,245k,118k,36k,0.973,377
13420,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,60.775,12,6,0,2.276,150.035,0.035,152.288,157k,167k,81k,25k,0.973,247
13421,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,45.547,12,6,0,2.282,150.741,0.035,188.305,195k,207k,111k,41k,0.971,356
13422,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,55.133,12,6,0,2.227,146.618,0.034,189.293,196k,208k,103k,34k,0.970,296
13423,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,35.546,10,4,0,0.564,15.671,0.011,183.550,304k,148k,55k,52k,0.987,21
13424,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,49.074,12,6,0,2.189,143.397,0.033,215.493,224k,235k,121k,44k,0.971,394
13425,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,50.590,12,6,0,2.191,143.649,0.033,186.956,193k,204k,104k,37k,0.974,322
13426,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,60.445,12,6,0,2.214,145.272,0.033,234.849,243k,256k,123k,39k,0.976,388
13427,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,58.476,12,6,0,2.218,145.706,0.033,217.151,224k,237k,115k,37k,0.970,357
13429,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,54.458,12,0,-1,2.187,143.232,0.033,195.226,6644k,212k,105k,36k,0.973,328
13430,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,61.780,12,6,0,2.216,145.447,0.033,226.744,233k,246k,117k,36k,0.975,360
13431,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,50.282,12,6,0,2.152,140.248,0.032,186.350,192k,201k,102k,37k,0.972,312
13432,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,54.194,12,6,0,2.166,141.318,0.033,185.934,192k,201k,100k,34k,0.969,325
13433,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,57.733,12,6,0,2.185,142.693,0.033,202.169,208k,219k,106k,35k,0.976,351
13434,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,59.571,12,6,0,2.207,143.951,0.033,225.096,232k,243k,117k,38k,0.975,396
13435,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,27.185,12,6,0,2.176,141.915,0.033,52.593,55k,57k,38k,20k,0.969,89
13437,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,56.621,12,6,0,2.197,143.367,0.033,180.587,186k,195k,96k,32k,0.972,310
13438,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,60.596,12,6,0,2.210,144.288,0.033,220.718,227k,239k,114k,36k,0.974,354
13439,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,56.394,12,6,0,2.179,141.845,0.032,199.388,205k,215k,105k,35k,0.972,331
13440,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,45.878,12,6,0,2.192,142.701,0.033,163.404,168k,176k,93k,36k,0.975,285
13441,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,39.365,12,6,0,2.001,128.784,0.030,139.790,144k,149k,83k,36k,0.973,240
13442,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,59.583,12,6,0,2.220,145.237,0.033,207.728,214k,225k,108k,35k,0.974,374
13443,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,52.206,12,6,0,2.192,143.030,0.033,189.444,195k,205k,103k,36k,0.970,308
13444,Prod,LH2,9.867,8.035,8.595,1.725,-34.520,50.162,12,6,0,2.192,143.108,0.033,233.292,240k,252k,129k,46k,0.973,387
