Run_Start,Run_End,Bunch_Spacing,Coin_Offset,nSkip,nWindows,Pion_Prompt_Peak,Kaon_Prompt_Peak,Proton_Prompt_Peak,RF_Offset
6724,6724,2.004,0.25,2,6,48.019,46.998,51.262,-0.32
6725,6725,2.004,0.25,2,6,47.994,46.963,51.232,-0.32
6726,6726,2.004,0.25,2,6,48.002,46.969,51.252,-0.32
6727,6727,2.004,0.25,2,6,48.003,46.968,51.267,-0.32
6728,6728,2.004,0.25,2,6,47.999,46.962,51.241,-0.32
6729,6729,2.004,0.25,2,6,48.009,46.97,51.248,-0.32
6730,6730,2.004,0.25,2,6,48.005,46.963,51.23,-0.32
6736,6736,2.004,0.25,2,6,48.005,46.965,51.248,-0.32
6737,6737,2.004,0.25,2,6,48.006,46.961,51.209,-0.32
6738,6738,2.004,0.25,2,6,47.993,46.952,51.241,-0.32
6739,6739,2.004,0.25,2,6,48.002,46.964,51.247,-0.32
6740,6740,2.004,0.25,2,6,48,46.967,51.241,-0.32
6740,6740,2.004,0.25,2,6,48,46.967,51.241,-0.32
6741,6741,2.004,0.25,2,6,48.002,46.966,51.261,-0.32
6742,6742,2.004,0.25,2,6,48.007,46.97,51.254,-0.32
6743,6743,2.004,0.25,2,6,47.999,46.96,51.229,-0.32
6744,6744,2.004,0.25,2,6,48.015,46.982,51.245,-0.32
6745,6745,2.004,0.25,2,6,48.004,46.979,51.238,-0.32
6746,6746,2.004,0.25,2,6,48.017,46.988,51.265,-0.32
6747,6747,2.004,0.25,2,6,48.025,47.001,51.279,-0.32
6748,6748,2.004,0.25,2,6,48.019,46.996,51.259,-0.32
6749,6749,2.004,0.25,2,6,48.021,47,51.262,-0.32
6750,6750,2.004,0.25,2,6,48.02,46.999,51.256,-0.32
6751,6751,2.004,0.25,2,6,48.02,46.999,51.24,-0.32
6752,6752,2.004,0.25,2,6,48.025,46.996,51.279,-0.32
6753,6753,2.004,0.25,2,6,48.033,46.992,51.223,-0.32
6754,6754,2.004,0.25,2,6,48.015,46.986,51.245,-0.32
6754,6754,2.004,0.25,2,6,48.015,46.986,51.245,-0.32
6755,6755,2.004,0.25,2,6,48.004,46.987,51.255,-0.32
6756,6756,2.004,0.25,2,6,48.006,46.966,51.243,-0.32
6757,6757,2.004,0.25,2,6,47.999,46.97,51.249,-0.32
6760,6760,2.004,0.25,2,6,48.033,47.004,51.291,-0.32
6761,6761,2.004,0.25,2,6,48.02,47.002,51.27,-0.32
6762,6762,2.004,0.25,2,6,48.022,47.003,51.265,-0.32
6763,6763,2.004,0.25,2,6,48.026,47,51.27,-0.32
6765,6765,2.004,0.25,2,6,48.02,46.989,51.253,-0.32
6766,6766,2.004,0.25,2,6,48.017,46.995,51.263,-0.32
6767,6767,2.004,0.25,2,6,48.025,47.017,51.251,-0.32
6768,6768,2.004,0.25,2,6,48.023,47.003,51.25,-0.32
6769,6769,2.004,0.25,2,6,48.014,46.993,51.262,-0.32
6770,6770,2.004,0.25,2,6,48.026,46.994,51.266,-0.32
6771,6771,2.004,0.25,2,6,48.02,47.004,51.275,-0.32
6772,6772,2.004,0.25,2,6,48.014,46.981,51.25,-0.32
6774,6774,2.004,0.25,2,6,48.016,46.977,51.262,-0.32
6774,6774,2.004,0.25,2,6,48.016,46.977,51.262,-0.32
6775,6775,2.004,0.25,2,6,48.012,46.978,51.26,-0.32
6777,6777,2.004,0.25,2,6,48.03,47.02,51.182,-0.32
6778,6778,2.004,0.25,2,6,48.021,46.993,51.252,-0.32
6779,6779,2.004,0.25,2,6,48.02,47.012,51.181,-0.32
6780,6780,2.004,0.25,2,6,48.021,46.992,51.276,-0.32
6782,6782,2.004,0.25,2,6,48.018,46.987,51.253,-0.32
6783,6783,2.004,0.25,2,6,48.016,46.988,51.257,-0.32
6784,6784,2.004,0.25,2,6,48.046,46.983,51.246,-0.32
6785,6785,2.004,0.25,2,6,48.022,46.985,51.254,-0.32
6786,6786,2.004,0.25,2,6,48.024,46.995,51.282,-0.32
6787,6787,2.004,0.25,2,6,48.028,47.001,51.28,-0.32
6788,6788,2.004,0.25,2,6,48.032,47.001,51.28,-0.32
6789,6789,2.004,0.25,2,6,48.043,47.019,51.271,-0.32
6791,6791,2.004,0.25,2,6,48.011,46.99,51.241,1.628
6792,6792,2.004,0.25,2,6,48.006,46.989,51.228,1.628
6793,6793,2.004,0.25,2,6,48.009,46.98,51.098,1.628
6795,6795,2.004,0.25,2,6,48.006,46.992,51.245,1.628
6796,6796,2.004,0.25,2,6,48.008,46.989,51.214,1.628
6797,6797,2.004,0.25,2,6,48.007,46.989,51.238,1.628
6798,6798,2.004,0.25,2,6,48.012,46.991,51.237,1.628
6799,6799,2.004,0.25,2,6,48.023,47.013,51.279,1.628
6800,6800,2.004,0.25,2,6,48.014,47,51.227,1.628
6801,6801,2.004,0.25,2,6,48.015,47.004,51.236,1.628
6802,6802,2.004,0.25,2,6,48.014,46.991,51.238,1.628
6803,6803,2.004,0.25,2,6,48.005,46.993,51.236,1.628
6804,6804,2.004,0.25,2,6,48.008,47.003,51.241,1.628
6807,6807,2.004,0.25,2,6,48.018,47.018,51.237,1.628
6808,6808,2.004,0.25,2,6,48.021,47.011,51.227,1.628
6809,6809,2.004,0.25,2,6,48.022,47.017,51.257,1.628
6810,6810,2.004,0.25,2,6,48.02,47.011,51.239,1.628
6811,6811,2.004,0.25,2,6,48.023,47.019,51.254,1.628
6812,6812,2.004,0.25,2,6,48.013,47.051,51.117,1.628
6813,6813,2.004,0.25,2,6,47.993,46.978,51.208,1.628
6815,6815,2.004,0.25,2,6,47.999,46.989,51.235,1.628
6816,6816,2.004,0.25,2,6,48.003,46.989,51.234,1.628
6817,6817,2.004,0.25,2,6,47.995,46.983,51.229,1.628
6818,6818,2.004,0.25,2,6,48.002,46.986,51.249,1.628
6819,6819,2.004,0.25,2,6,48,46.994,51.225,1.628
6821,6821,2.004,0.25,2,6,48.008,47.003,51.241,1.628
6822,6822,2.004,0.25,2,6,48.015,46.998,51.251,1.628
6823,6823,2.004,0.25,2,6,48.017,47.005,51.263,1.628
6824,6824,2.004,0.25,2,6,48.016,47.014,51.24,1.628
6825,6825,2.004,0.25,2,6,48.018,47.014,51.252,1.628
6826,6826,2.004,0.25,2,6,48.026,47.021,51.243,1.628
6827,6827,2.004,0.25,2,6,48.032,47.025,51.238,1.628
6828,6828,2.004,0.25,2,6,48.035,47.02,51.216,1.628
6829,6829,2.004,0.25,2,6,48.018,47.009,51.259,1.628
6830,6830,2.004,0.25,2,6,48.029,47.023,51.253,1.628
6831,6831,2.004,0.25,2,6,48.033,47.028,51.242,1.628
6832,6832,2.004,0.25,2,6,48.042,47.025,51.272,1.628
6833,6833,2.004,0.25,2,6,48.027,47.028,51.251,1.628
6834,6834,2.004,0.25,2,6,48.032,47.034,51.236,1.628
6835,6835,2.004,0.25,2,6,48.028,47.028,51.257,1.628
6837,6837,2.004,0.25,2,6,48.028,47.023,51.265,1.628
6838,6838,2.004,0.25,2,6,48.02,47.03,51.24,1.628
6839,6839,2.004,0.25,2,6,48.01,47.015,51.261,1.628
6840,6840,2.004,0.25,2,6,48.025,47.019,51.257,1.628
6841,6841,2.004,0.25,2,6,48.021,47.02,51.264,1.628
6842,6842,2.004,0.25,2,6,48.032,47.03,51.264,1.628
6843,6843,2.004,0.25,2,6,48.011,46.995,51.228,1.628
6844,6844,2.004,0.25,2,6,48.018,47.001,51.211,1.628
6845,6845,2.004,0.25,2,6,48.021,47.005,51.211,1.628
6847,6847,2.004,0.25,2,6,48.001,46.981,51.198,1.628
6848,6848,2.004,0.25,2,6,48,46.984,51.225,1.628
6849,6849,2.004,0.25,2,6,48.002,46.984,51.241,1.628
6850,6850,2.004,0.25,2,6,48.026,47.016,51.267,1.628
6851,6851,2.004,0.25,2,6,48.018,47.008,51.26,1.628
6852,6852,2.004,0.25,2,6,48.02,47.022,51.26,1.628
6853,6853,2.004,0.25,2,6,48.003,47,51.238,1.628
6854,6854,2.004,0.25,2,6,47.999,46.988,51.197,1.628
6855,6855,2.004,0.25,2,6,48.004,46.992,51.231,1.628
6856,6856,2.004,0.25,2,6,47.996,46.975,51.221,1.628
6857,6857,2.004,0.25,2,6,47.99,46.983,51.163,1.628
6885,6885,2.004,0.25,2,6,47.994,47.003,51.232,-1.32
6887,6887,2.004,0.25,2,6,47.993,47,51.217,-1.32
6888,6888,2.004,0.25,2,6,47.987,46.998,51.209,-1.32
6889,6889,2.004,0.25,2,6,47.988,47,51.219,-1.32
6890,6890,2.004,0.25,2,6,47.985,46.991,51.204,-1.32
6891,6891,2.004,0.25,2,6,47.975,46.98,51.198,-1.32
6894,6894,2.004,0.25,2,6,47.974,46.978,51.193,-1.32
6895,6895,2.004,0.25,2,6,47.971,46.972,51.191,-1.32
6897,6897,2.004,0.25,2,6,47.977,46.984,51.206,-1.32
6898,6898,2.004,0.25,2,6,47.975,46.97,51.199,-1.32
6899,6899,2.004,0.25,2,6,47.983,46.979,51.201,-1.32
6900,6900,2.004,0.25,2,6,47.993,46.99,51.208,-1.32
6904,6904,2.004,0.25,2,6,47.987,46.974,51.197,-1.32
6905,6905,2.004,0.25,2,6,47.993,46.988,51.205,-1.32
6906,6906,2.004,0.25,2,6,47.993,46.988,51.21,-1.32
6907,6907,2.004,0.25,2,6,47.998,46.992,51.205,-1.32
6908,6908,2.004,0.25,2,6,47.997,46.995,51.21,-1.32
6909,6909,2.004,0.25,2,6,47.998,47.005,51.22,-1.32
6910,6910,2.004,0.25,2,6,47.991,46.993,51.218,-1.32
6911,6911,2.004,0.25,2,6,47.992,46.997,51.22,-1.32
6912,6912,2.004,0.25,2,6,47.999,47.011,51.232,-1.32
6913,6913,2.004,0.25,2,6,47.996,47.01,51.228,-1.32
6914,6914,2.004,0.25,2,6,48.001,47.021,51.216,-1.32
6915,6915,2.004,0.25,2,6,47.978,46.99,51.208,-1.32
6916,6916,2.004,0.25,2,6,47.982,46.995,51.212,-1.32
6917,6917,2.004,0.25,2,6,47.979,46.986,51.207,-1.32
6918,6918,2.004,0.25,2,6,47.981,46.986,51.213,-1.32
6919,6919,2.004,0.25,2,6,47.993,47.005,51.217,-1.32
6920,6920,2.004,0.25,2,6,47.996,47.005,51.221,-1.32
6921,6921,2.004,0.25,2,6,48.006,47.002,51.255,-1.32
6922,6922,2.004,0.25,2,6,48.009,47.004,51.254,-1.32
6924,6924,2.004,0.25,2,6,48.001,46.995,51.255,-1.32
6925,6925,2.004,0.25,2,6,48.027,47.023,51.274,-1.32
6927,6927,2.004,0.25,2,6,48.027,47.03,51.261,-1.32
6928,6928,2.004,0.25,2,6,48.006,46.998,51.256,-1.32
6929,6929,2.004,0.25,2,6,47.992,46.972,51.226,-1.32
6930,6930,2.004,0.25,2,6,47.986,46.969,51.216,-1.32
6934,6934,2.004,0.25,2,6,47.982,46.968,51.224,-1.32
6935,6935,2.004,0.25,2,6,47.979,46.968,51.23,-1.32
6936,6936,2.004,0.25,2,6,47.982,46.971,51.216,-1.32
6937,6937,2.004,0.25,2,6,47.983,46.97,51.216,-1.32
6938,6938,2.004,0.25,2,6,47.984,46.963,51.213,-1.32
6939,6939,2.004,0.25,2,6,47.979,46.962,51.218,-1.32
6941,6941,2.004,0.25,2,6,47.966,46.949,51.202,-1.32
6942,6942,2.004,0.25,2,6,47.968,46.961,51.199,-1.32
6943,6943,2.004,0.25,2,6,47.965,46.958,51.206,-1.32
6944,6944,2.004,0.25,2,6,47.98,46.965,51.22,-1.32
6945,6945,2.004,0.25,2,6,47.982,46.969,51.224,-1.32
6946,6946,2.004,0.25,2,6,47.983,46.974,51.227,-1.32
6947,6947,2.004,0.25,2,6,47.982,46.973,51.229,-1.32
6948,6948,2.004,0.25,2,6,47.976,46.985,51.194,-1.32
6949,6949,2.004,0.25,2,6,47.976,46.982,51.193,-1.32
6950,6950,2.004,0.25,2,6,47.976,46.985,51.203,-1.32
6951,6951,2.004,0.25,2,6,47.978,46.978,51.195,-1.32
6952,6952,2.004,0.25,2,6,47.983,46.98,51.204,-1.32
6953,6953,2.004,0.25,2,6,47.979,46.984,51.199,-1.32
6955,6955,2.004,0.25,2,6,47.996,46.999,51.231,-1.32
6956,6956,2.004,0.25,2,6,47.998,47.003,51.232,-1.32
6958,6958,2.004,0.25,2,6,48.009,47.022,51.232,-1.32
6959,6959,2.004,0.25,2,6,47.997,47.012,51.221,-1.32
6960,6960,2.004,0.25,2,6,47.991,47.003,51.225,-1.32
6961,6961,2.004,0.25,2,6,47.983,46.987,51.206,-1.32
6962,6962,2.004,0.25,2,6,47.98,46.988,51.207,-1.32
6963,6963,2.004,0.25,2,6,47.976,46.976,51.203,-1.32
6964,6964,2.004,0.25,2,6,47.984,46.983,51.208,-1.32
6965,6965,2.004,0.25,2,6,47.984,46.982,51.2,-1.32
6966,6966,2.004,0.25,2,6,47.989,46.984,51.204,-1.32
6967,6967,2.004,0.25,2,6,47.986,46.981,51.209,-1.32
6968,6968,2.004,0.25,2,6,47.984,46.984,51.209,-1.32
6969,6969,2.004,0.25,2,6,47.983,46.984,51.202,-1.32
6970,6970,2.004,0.25,2,6,47.98,46.967,51.188,-1.32
6971,6971,2.004,0.25,2,6,47.976,46.968,51.184,-1.32
6972,6972,2.004,0.25,2,6,47.997,46.985,51.232,-1.32
6973,6973,2.004,0.25,2,6,47.99,46.979,51.229,-1.32
6974,6974,2.004,0.25,2,6,47.993,46.972,51.231,-1.32
6975,6975,2.004,0.25,2,6,47.995,46.917,51.224,-1.32
6976,6976,2.004,0.25,2,6,47.996,46.974,51.22,-1.32
6977,6977,2.004,0.25,2,6,47.999,46.977,51.224,-1.32
6978,6978,2.004,0.25,2,6,47.997,46.979,51.237,-1.32
6980,6980,2.004,0.25,2,6,47.947,46.946,51.157,-1.34
6981,6981,2.004,0.25,2,6,47.952,46.95,51.174,-1.34
6982,6982,2.004,0.25,2,6,47.949,46.951,51.173,-1.34
6983,6983,2.004,0.25,2,6,47.946,46.947,51.167,-1.34
6984,6984,2.004,0.25,2,6,47.949,46.937,51.163,-1.34
6985,6985,2.004,0.25,2,6,47.953,46.942,51.159,-1.34
6986,6986,2.004,0.25,2,6,47.954,46.948,51.163,-1.34
6987,6987,2.004,0.25,2,6,47.959,46.95,51.169,-1.34
6988,6988,2.004,0.25,2,6,47.957,46.946,51.165,-1.34
6989,6989,2.004,0.25,2,6,47.96,46.958,51.178,-1.34
6990,6990,2.004,0.25,2,6,47.957,46.954,51.171,-1.34
6992,6992,2.004,0.25,2,6,47.952,46.952,51.169,-1.34
6993,6993,2.004,0.25,2,6,47.96,46.958,51.171,-1.34
6994,6994,2.004,0.25,2,6,47.96,46.958,51.17,-1.34
6995,6995,2.004,0.25,2,6,47.968,46.962,51.185,-1.34
6996,6996,2.004,0.25,2,6,47.965,46.966,51.187,-1.34
6997,6997,2.004,0.25,2,6,47.969,46.965,51.182,-1.34
6998,6998,2.004,0.25,2,6,47.969,46.964,51.195,-1.34
7002,7002,2.004,0.25,2,6,47.965,46.96,51.184,-1.34
7003,7003,2.004,0.25,2,6,47.966,46.962,51.184,-1.34
7004,7004,2.004,0.25,2,6,47.973,46.971,51.193,-1.34
7005,7005,2.004,0.25,2,6,47.968,46.961,51.185,-1.34
7006,7006,2.004,0.25,2,6,47.977,46.972,51.197,-1.34
7007,7007,2.004,0.25,2,6,47.985,46.982,51.197,-1.34
7009,7009,2.004,0.25,2,6,47.973,46.971,51.191,-1.34
7010,7010,2.004,0.25,2,6,47.982,46.979,51.175,-1.34
7011,7011,2.004,0.25,2,6,47.974,46.972,51.192,-1.34
7012,7012,2.004,0.25,2,6,47.975,46.97,51.181,-1.34
7013,7013,2.004,0.25,2,6,47.969,46.966,51.189,-1.34
7014,7014,2.004,0.25,2,6,47.969,46.973,51.188,-1.34
7016,7016,2.004,0.25,2,6,47.974,46.971,51.189,-1.34
7018,7018,2.004,0.25,2,6,47.973,46.973,51.187,-1.34
7019,7019,2.004,0.25,2,6,47.969,46.966,51.185,-1.34
7022,7022,2.004,0.25,2,6,47.962,46.961,51.184,-1.34
7023,7023,2.004,0.25,2,6,47.963,46.959,51.173,-1.34
7024,7024,2.004,0.25,2,6,47.956,46.952,51.169,-1.34
7025,7025,2.004,0.25,2,6,47.957,46.954,51.168,-1.34
7026,7026,2.004,0.25,2,6,47.955,46.952,51.164,-1.34
7028,7028,2.004,0.25,2,6,47.957,46.951,51.169,-1.34
7029,7029,2.004,0.25,2,6,47.953,46.952,51.156,-1.34
7030,7030,2.004,0.25,2,6,47.967,46.965,51.154,-1.34
7031,7031,2.004,0.25,2,6,47.968,46.971,51.188,-1.34
7032,7032,2.004,0.25,2,6,47.971,46.968,51.193,-1.34
7033,7033,2.004,0.25,2,6,47.969,46.966,51.188,-1.34
7034,7034,2.004,0.25,2,6,47.97,46.968,51.179,-1.34
7035,7035,2.004,0.25,2,6,47.97,46.973,51.187,-1.34
7036,7036,2.004,0.25,2,6,47.966,46.967,51.178,-1.34
7037,7037,2.004,0.25,2,6,47.966,46.968,51.192,-1.34
7038,7038,2.004,0.25,2,6,47.969,46.969,51.191,-1.34
7040,7040,2.004,0.25,2,6,47.971,46.977,51.18,-1.34
7041,7041,2.004,0.25,2,6,47.962,46.963,51.184,-1.34
7043,7043,2.004,0.25,2,6,47.953,46.961,51.175,-1.34
7044,7044,2.004,0.25,2,6,47.955,46.959,51.176,-1.34
7045,7045,2.004,0.25,2,6,47.952,46.951,51.168,-1.34
7871,7871,4.008,0.25,2,6,43.807,43.48,45.532,0.232
7872,7872,4.008,0.25,2,6,43.806,43.459,45.536,0.232
7873,7873,4.008,0.25,2,6,43.798,45.504,45.531,0.232
7874,7874,4.008,0.25,2,6,43.801,45.501,45.529,0.232
7875,7875,4.008,0.25,2,6,43.8,45.511,45.518,0.232
7876,7876,4.008,0.25,2,6,43.798,43.473,45.521,0.232
7877,7877,4.008,0.25,2,6,43.798,43.463,45.533,0.232
7882,7882,4.008,0.25,2,6,43.796,45.521,45.553,0.235
7883,7883,4.008,0.25,2,6,43.799,45.538,45.556,0.235
7884,7884,4.008,0.25,2,6,43.812,45.528,45.555,0.235
7885,7885,4.008,0.25,2,6,43.819,45.55,45.571,0.235
7886,7886,4.008,0.25,2,6,43.811,45.542,45.571,0.235
7887,7887,4.008,0.25,2,6,43.813,45.541,45.565,0.235
7891,7891,4.008,0.25,2,6,43.747,43.695,44.689,0.23
7892,7892,4.008,0.25,2,6,43.753,43.781,44.654,0.23
7893,7893,4.008,0.25,2,6,43.758,43.656,44.633,0.23
7894,7894,4.008,0.25,2,6,43.765,43.703,44.667,0.23
7895,7895,4.008,0.25,2,6,43.749,43.65,44.674,0.23
7896,7896,4.008,0.25,2,6,43.756,43.685,44.658,0.23
7899,7899,4.008,0.25,2,6,43.755,43.711,44.695,0.23
7900,7900,4.008,0.25,2,6,43.751,43.658,44.669,0.23
7901,7901,4.008,0.25,2,6,43.764,43.733,44.695,0.23
7902,7902,4.008,0.25,2,6,43.769,43.687,44.677,0.23
7903,7903,4.008,0.25,2,6,43.762,43.719,44.696,0.23
7904,7904,4.008,0.25,2,6,43.769,43.703,44.664,0.23
7905,7905,4.008,0.25,2,6,43.758,43.741,44.667,0.23
7906,7906,4.008,0.25,2,6,43.76,43.693,44.654,0.23
7907,7907,4.008,0.25,2,6,43.75,43.68,44.658,0.23
7908,7908,4.008,0.25,2,6,43.751,43.726,44.591,0.23
7909,7909,4.008,0.25,2,6,43.75,43.614,44.656,0.197
7910,7910,4.008,0.25,2,6,43.765,43.61,44.692,0.197
7911,7911,4.008,0.25,2,6,43.72,43.577,44.669,0.197
7912,7912,4.008,0.25,2,6,43.708,43.55,44.585,0.197
7913,7913,4.008,0.25,2,6,43.709,43.641,44.644,0.197
7914,7914,4.008,0.25,2,6,43.743,43.606,44.6,0.197
7915,7915,4.008,0.25,2,6,43.753,43.624,44.635,0.197
7916,7916,4.008,0.25,2,6,43.741,43.581,44.666,0.197
7917,7917,4.008,0.25,2,6,43.734,43.575,44.653,0.197
7918,7918,4.008,0.25,2,6,43.712,43.628,44.35,0.197
7919,7919,4.008,0.25,2,6,43.738,43.642,44.661,0.197
7920,7920,4.008,0.25,2,6,43.739,43.604,44.611,0.197
7925,7925,4.008,0.25,2,6,43.738,43.605,44.635,0.197
7926,7926,4.008,0.25,2,6,43.739,43.631,44.624,0.197
7927,7927,4.008,0.25,2,6,43.719,43.586,44.622,0.197
7928,7928,4.008,0.25,2,6,43.74,43.621,44.699,0.197
7930,7930,4.008,0.25,2,6,43.772,43.507,44.661,0.197
7931,7931,4.008,0.25,2,6,43.716,43.646,44.633,0.197
7932,7932,4.008,0.25,2,6,43.73,43.598,44.612,0.197
7933,7933,4.008,0.25,2,6,43.738,43.636,44.641,0.197
7934,7934,4.008,0.25,2,6,43.739,43.618,44.658,0.197
7935,7935,4.008,0.25,2,6,43.725,43.596,44.617,0.197
7936,7936,4.008,0.25,2,6,43.727,43.646,44.652,0.197
7937,7937,4.008,0.25,2,6,43.724,43.576,44.645,0.197
7938,7938,4.008,0.25,2,6,43.746,43.654,44.656,0.197
7978,7978,4.008,0.25,2,6,43.778,43.782,44.506,2.05
7979,7979,4.008,0.25,2,6,43.776,43.761,44.538,2.05
7980,7980,4.008,0.25,2,6,43.777,43.776,44.499,2.05
7981,7981,4.008,0.25,2,6,43.778,43.79,44.518,2.05
7982,7982,4.008,0.25,2,6,43.775,43.751,44.483,2.05
7983,7983,4.008,0.25,2,6,43.773,43.769,44.477,2.05
7984,7984,4.008,0.25,2,6,43.774,43.774,44.488,2.05
7985,7985,4.008,0.25,2,6,43.766,43.771,44.497,2.05
7986,7986,4.008,0.25,2,6,43.778,43.793,44.511,2.05
7987,7987,4.008,0.25,2,6,43.781,43.849,44.515,2.05
7988,7988,4.008,0.25,2,6,43.772,43.805,44.507,2.05
7989,7989,4.008,0.25,2,6,43.789,43.808,44.501,2.05
7994,7994,4.008,0.25,2,6,43.784,43.785,44.504,4
7995,7995,4.008,0.25,2,6,43.781,43.803,44.497,4
7996,7996,4.008,0.25,2,6,43.79,43.822,44.512,4
7997,7997,4.008,0.25,2,6,43.779,43.786,44.506,4
7998,7998,4.008,0.25,2,6,43.755,43.629,44.587,4
7999,7999,4.008,0.25,2,6,43.778,43.788,44.487,4
8000,8000,4.008,0.25,2,6,43.783,43.795,44.51,4
8001,8001,4.008,0.25,2,6,43.773,43.762,44.493,4
8002,8002,4.008,0.25,2,6,43.774,43.794,44.522,4
8003,8003,4.008,0.25,2,6,43.78,43.848,44.516,0.061
8004,8004,4.008,0.25,2,6,43.775,43.939,44.546,0.061
8005,8005,4.008,0.25,2,6,43.785,43.844,44.536,0.061
8006,8006,4.008,0.25,2,6,43.788,43.865,44.517,0.061
8007,8007,4.008,0.25,2,6,43.791,43.788,44.543,0.061
8008,8008,4.008,0.25,2,6,43.789,43.826,44.546,0.061
8009,8009,4.008,0.25,2,6,43.794,43.87,44.555,0.061
8010,8010,4.008,0.25,2,6,43.79,43.808,44.55,0.061
8011,8011,4.008,0.25,2,6,43.793,43.902,44.556,0.061
8012,8012,4.008,0.25,2,6,43.781,43.854,44.515,0.061
8013,8013,4.008,0.25,2,6,43.786,43.847,44.522,0.061
8014,8014,4.008,0.25,2,6,43.779,43.867,44.537,0.061
8015,8015,4.008,0.25,2,6,43.78,43.823,44.53,0.061
8016,8016,4.008,0.25,2,6,43.768,43.898,44.503,0.061
8018,8018,4.008,0.25,2,6,43.777,43.865,44.559,0.061
8020,8020,4.008,0.25,2,6,43.781,43.846,44.536,0.061
8021,8021,4.008,0.25,2,6,43.775,43.885,44.504,0.061
8022,8022,4.008,0.25,2,6,43.777,43.824,44.512,0.061
8023,8023,4.008,0.25,2,6,43.777,43.794,44.51,0.061
8024,8024,4.008,0.25,2,6,43.784,43.833,44.496,0.061
8025,8025,4.008,0.25,2,6,43.748,43.771,44.533,0.061
8026,8026,4.008,0.25,2,6,43.766,43.872,44.52,0.061
8027,8027,4.008,0.25,2,6,43.786,43.831,44.534,0.061
8028,8028,4.008,0.25,2,6,43.777,43.857,44.542,0.061
8029,8029,4.008,0.25,2,6,43.784,43.863,44.538,0.061
8030,8030,4.008,0.25,2,6,43.794,43.831,44.538,0.061
8031,8031,4.008,0.25,2,6,43.789,43.818,44.504,0.061
8032,8032,4.008,0.25,2,6,43.798,43.835,44.56,0.061
8033,8033,4.008,0.25,2,6,43.775,43.843,44.497,0.061
8034,8034,4.008,0.25,2,6,43.785,43.941,44.534,0.061
8035,8035,4.008,0.25,2,6,43.789,43.84,44.538,0.061
8036,8036,4.008,0.25,2,6,43.78,43.838,44.535,0.061
8039,8039,4.008,0.25,2,6,43.729,43.655,44.256,0.02
8040,8040,4.008,0.25,2,6,43.734,43.661,44.275,0.02
8041,8041,4.008,0.25,2,6,43.735,43.678,44.282,0.02
8042,8042,4.008,0.25,2,6,43.731,43.682,44.231,0.02
8044,8044,4.008,0.25,2,6,43.73,43.656,44.237,0.02
8045,8045,4.008,0.25,2,6,43.722,43.677,44.234,0.02
8046,8046,4.008,0.25,2,6,43.724,43.669,44.254,0.02
8047,8047,4.008,0.25,2,6,43.717,43.66,44.254,0.02
8048,8048,4.008,0.25,2,6,43.733,43.668,44.292,0.02
8050,8050,4.008,0.25,2,6,43.721,43.665,44.303,-1.95
8051,8051,4.008,0.25,2,6,43.726,43.67,44.266,-1.95
8052,8052,4.008,0.25,2,6,43.726,43.669,44.21,-1.95
8053,8053,4.008,0.25,2,6,43.725,43.677,44.27,-1.95
8055,8055,4.008,0.25,2,6,43.738,43.722,44.208,-1.95
8056,8056,4.008,0.25,2,6,43.742,43.705,44.28,-1.95
8057,8057,4.008,0.25,2,6,43.737,43.71,44.317,-1.95
8058,8058,4.008,0.25,2,6,43.738,43.687,44.332,-1.95
8059,8059,4.008,0.25,2,6,43.735,43.714,44.269,-1.95
8060,8060,4.008,0.25,2,6,43.733,43.707,44.293,-1.95
8061,8061,4.008,0.25,2,6,43.744,43.69,44.303,-1.95
8063,8063,4.008,0.25,2,6,43.738,43.711,44.245,-1.95
8064,8064,4.008,0.25,2,6,43.739,43.706,44.324,-1.95
8065,8065,4.008,0.25,2,6,43.736,43.686,44.268,-1.95
8067,8067,4.008,0.25,2,6,43.72,43.672,44.232,-1.95
8068,8068,4.008,0.25,2,6,43.73,43.685,44.291,-1.95
8069,8069,4.008,0.25,2,6,43.724,43.646,44.274,-1.95
8070,8070,4.008,0.25,2,6,43.728,43.681,44.281,-1.95
8071,8071,4.008,0.25,2,6,43.726,43.668,44.249,-1.95
8073,8073,4.008,0.25,2,6,43.725,43.693,44.27,-1.95
8074,8074,4.008,0.25,2,6,43.727,43.688,44.277,-1.95
8075,8075,4.008,0.25,2,6,43.736,43.676,44.264,-1.95
8076,8076,4.008,0.25,2,6,43.747,43.69,44.225,-1.95
8077,8077,4.008,0.25,2,6,43.734,43.667,44.295,-1.95
8078,8078,4.008,0.25,2,6,43.729,43.695,44.26,-1.95
8079,8079,4.008,0.25,2,6,43.741,43.689,44.289,-1.95
8080,8080,4.008,0.25,2,6,43.738,43.678,44.266,-1.95
8081,8081,4.008,0.25,2,6,43.73,43.694,44.239,-1.95
8082,8082,4.008,0.25,2,6,43.733,43.687,44.266,-1.95
8083,8083,4.008,0.25,2,6,43.732,43.677,44.265,-1.95
8084,8084,4.008,0.25,2,6,43.74,43.691,44.257,-1.95
8088,8088,4.008,0.25,2,6,43.737,43.684,44.335,-1.95
8089,8089,4.008,0.25,2,6,43.739,43.72,44.274,-1.95
8090,8090,4.008,0.25,2,6,43.742,43.71,44.258,-1.95
8091,8091,4.008,0.25,2,6,43.746,43.702,44.241,-1.95
8092,8092,4.008,0.25,2,6,43.742,43.707,44.261,-1.95
