Run,Type,Target,EBeam,P_SHMS,Theta_SHMS,P_HMS,Theta_HMS,Current,PS1,PS4,PS5,HMS_Rate_(kHz),SHMS_Rate_(kHz),Coin_Rate_(kHz),Charge_(mC),Raw_HMS,Raw_SHMS,Raw_Coin,EDTM,SHMS_Hadron_Tracking,Comments
15273,Prod,LD2,10.549,5.512,16.915,4.752,-19.915,19.136,10,7,0,2.431,22.243,0.025,112.069,108k,125k,104k,60k,0.993,2963
15274,Prod,Dummy10cm,10.549,5.512,16.915,4.752,-19.915,21.328,10,7,0,0.579,4.613,0.013,116.978,28k,28k,64k,56k,0.996,83 dummy set 68826 evt replay to -1 to fill run list due to running too long
15276,Prod,LH2,10.549,5.512,16.915,4.752,-19.915,28.243,8,5,0,1.504,11.726,0.019,98.862,205k,210k,57k,35k,0.996,2431
15277,Prod,LH2,10.549,5.512,16.915,4.752,-19.915,29.216,8,5,0,1.428,11.073,0.019,55.386,115k,117k,31k,19k,0.997,1391
15278,Prod,LH2,10.549,5.512,16.915,4.752,-19.915,15.249,8,5,0,1.352,10.418,0.018,58.742,123k,124k,53k,40k,0.996,1448
15279,Prod,LH2,10.549,5.512,16.915,4.752,-19.915,17.465,8,5,0,1.396,10.81,0.019,19.425,41k,41k,16k,12k,0.995,467
15280,Prod,LH2,10.549,5.512,16.915,4.752,-19.915,30.48,8,5,0,1.513,11.789,0.019,57.197,119k,122k,31k,19k,0.996,1437
15281,Prod,LH2,10.549,5.512,16.915,4.752,-19.915,32.791,8,5,0,1.518,11.828,0.02,124.268,258k,264k,66k,38k,0.994,3010
15282,Prod,LH2,10.549,5.512,16.915,4.752,-19.915,26.321,8,5,0,1.475,11.484,0.019,93.274,194k,198k,57k,36k,0.994,2359
15283,Prod,LH2,10.549,5.512,16.915,4.752,-19.915,16.694,8,5,0,1.381,10.725,0.019,46.339,97k,98k,39k,29k,0.996,1135
15284,Prod,LH2,10.549,5.512,16.915,4.752,-19.915,27.383,8,5,0,1.523,11.889,0.02,25.43,53k,54k,15k,9k,0.995,616
15285,Prod,LH2,10.549,5.512,16.915,4.752,-19.915,19.13,8,5,0,1.043,7.916,0.016,65.967,138k,138k,49k,35k,0.996,1660
15286,Prod,LH2,10.549,5.512,16.915,4.752,-19.915,20.109,8,5,0,0.962,7.207,0.016,69.117,145k,143k,49k,35k,0.996,1707
15287,Prod,LH2,10.549,5.512,16.915,4.752,-19.915,28.301,8,5,0,1.312,10.076,0.018,99.845,208k,210k,57k,36k,0.995,2414
15288,Prod,LH2,10.549,5.512,16.915,4.752,-19.915,22.62,8,5,0,1.213,9.294,0.017,75.192,157k,158k,50k,34k,0.996,1808
15289,Prod,LH2,10.549,5.512,16.915,4.752,-19.915,29.254,8,5,0,1.329,10.193,0.018,98.918,206k,207k,55k,34k,0.995,2452
15290,Prod,LH2,10.549,5.512,16.915,4.752,-19.915,30.555,8,5,0,1.304,9.998,0.018,121.046,252k,254k,66k,40k,0.995,3014
15291,Prod,LH2,10.549,5.512,16.915,4.752,-19.915,27.145,8,5,0,1.38,10.588,0.018,121.482,253k,255k,71k,45k,0.994,3000
15292,Prod,LH2,10.549,5.512,14.91,4.752,-19.915,35.966,8,5,0,1.413,22.127,0.021,123.473,256k,529k,69k,34k,0.994,3786
15294,Prod,LH2,10.549,5.512,14.91,4.752,-19.915,35.164,9,5,0,1.411,22.018,0.021,122.533,256k,264k,69k,35k,0.995,3759
15295,Prod,LH2,10.549,5.512,14.91,4.752,-19.915,34.676,9,5,0,1.435,22.491,0.021,122.62,255k,264k,70k,35k,0.995,3826
15296,Prod,LH2,10.549,5.512,14.91,4.752,-19.915,40.555,9,5,0,1.505,23.544,0.022,142.24,296k,306k,75k,35k,0.994,4438
15297,Prod,LH2,10.549,5.512,14.91,4.752,-19.915,28.827,9,5,0,1.387,21.653,0.021,100.94,211k,217k,63k,35k,0.995,3036
15298,Prod,LH2,10.549,5.512,14.91,4.752,-19.915,15.216,9,5,0,1.223,19.016,0.019,17.266,37k,37k,17k,12k,0.993,514
15299,Prod,LH2,10.549,5.512,14.91,4.752,-19.915,38.823,9,5,0,1.488,23.325,0.022,138.752,288k,299k,74k,36k,0.994,4232
15300,Prod,LH2,10.549,5.512,14.91,4.752,-19.915,31.546,9,5,0,1.422,22.28,0.021,115.586,240k,249k,69k,37k,0.994,3518
15301,Prod,LH2,10.549,5.512,14.91,4.752,-19.915,8.708,9,5,0,0.951,14.679,0.017,18.232,39k,39k,28k,23k,0.997,554
15302,Prod,LH2,10.549,5.512,14.91,4.752,-19.915,32.59,9,5,0,1.417,22.208,0.021,114.101,237k,245k,67k,35k,0.994,3477
15304,Prod,LD2,10.549,5.512,14.91,4.752,-19.915,12.123,9,5,0,2.236,40.251,0.028,34.227,127k,150k,48k,30k,0.993,1136
15305,Prod,LD2,10.549,5.512,14.91,4.752,-19.915,1.949,10,6,0,1.839,32.893,0.024,11.089,25k,25k,142k,136k,0.996,366
15306,Prod,LD2,10.549,5.512,14.91,4.752,-19.915,30.222,10,6,0,2.258,40.659,0.028,108.286,206k,238k,92k,36k,0.993,3637
15308,Prod,LD2,10.549,5.512,14.91,4.752,-19.915,13.148,10,6,0,1.405,24.902,0.021,45.585,88k,99k,58k,36k,0.993,1514
15309,Prod,LD2,10.549,5.512,14.91,4.752,-19.915,16.86,10,6,0,1.733,30.94,0.024,61.969,119k,136k,68k,38k,0.994,2039
15310,Prod,LD2,10.549,5.512,14.91,4.752,-19.915,5.451,10,6,0,1.086,18.843,0.018,5.257,10k,11k,14k,11k,0.997,171
15311,Prod,LD2,10.549,5.512,14.91,4.752,-19.915,9.581,10,6,0,1.198,20.714,0.018,32.111,63k,69k,50k,36k,0.996,1029
15313,Prod,LD2,10.549,5.512,14.91,4.752,-19.915,15.064,10,6,0,1.273,22.061,0.019,52.896,102k,113k,59k,36k,0.994,1772
15314,Prod,LD2,10.549,5.512,14.91,4.752,-19.915,20.866,10,6,0,1.574,27.557,0.021,73.409,140k,158k,69k,35k,0.994,2496
15315,Prod,LD2,10.549,5.512,14.91,4.752,-19.915,26.037,10,6,0,1.988,35.387,0.025,93.358,178k,203k,81k,36k,0.993,3077
15316,Prod,LD2,10.549,5.512,14.91,4.752,-19.915,31.366,10,6,0,2.311,41.552,0.029,113.028,214k,248k,94k,36k,0.992,3805
15317,Prod,LD2,10.549,5.512,14.91,4.752,-19.915,35.481,10,6,0,2.436,43.973,0.03,125.756,238k,277k,101k,35k,0.992,4079
15318,Prod,LD2,10.549,5.512,14.91,4.752,-19.915,34.972,10,6,0,2.448,44.237,0.031,125.067,237k,275k,101k,36k,0.993,4057
15319,Prod,LD2,10.549,5.512,14.91,4.752,-19.915,29.161,10,6,0,2.333,42.059,0.029,49.863,95k,110k,43k,17k,0.992,1727
15320,Prod,Dummy10cm,10.549,5.512,12.915,4.752,-19.915,32.078,10,6,0,0.418,14.076,0.012,76.516,27k,58k,28k,24k,0.997,124 dummy
15321,Prod,LH2,10.549,5.512,12.915,4.752,-19.915,31.103,10,6,0,1.363,50.849,0.023,30.517,33k,78k,20k,10k,0.992,873
15322,Prod,LH2,10.549,5.512,12.915,4.752,-19.915,33.631,10,6,0,1.467,54.801,0.024,102.333,110k,263k,66k,30k,0.992,3009
15323,Prod,LH2,10.549,5.512,12.915,4.752,-19.915,32.323,10,6,0,1.379,51.469,0.024,114.625,123k,295k,76k,36k,0.993,3220
15324,Prod,LH2,10.549,5.512,12.915,4.752,-19.915,30.379,10,6,0,1.425,53.181,0.024,106.978,115k,275k,73k,35k,0.992,2985
15326,Prod,LH2,10.549,5.512,12.915,4.752,-19.915,23.105,10,6,0,1.351,50.508,0.023,79.997,86k,205k,63k,35k,0.992,2205
15328,Prod,LH2,10.549,5.512,12.915,4.752,-19.915,31.63,10,5,0,1.309,48.804,0.023,114.86,239k,295k,76k,36k,0.991,3192
15329,Prod,LH2,10.549,5.512,12.915,4.752,-19.915,28.414,10,5,0,1.344,50.154,0.023,98.659,205k,253k,69k,35k,0.992,2702
15332,Prod,LH2,10.549,5.512,12.915,4.752,-19.915,28.215,10,5,0,1.245,46.308,0.022,100.752,210k,258k,70k,36k,0.992,2749
15333,Prod,LH2,10.549,5.512,12.915,4.752,-19.915,29.569,10,5,0,1.291,48.053,0.022,126.818,264k,325k,86k,43k,0.992,3488
15334,Prod,LH2,10.549,5.512,12.915,4.752,-19.915,21.008,10,5,0,1.244,46.205,0.022,24.335,51k,62k,20k,12k,0.991,701
15335,Prod,LH2,10.549,5.512,12.915,4.752,-19.915,32.821,10,5,0,1.336,49.859,0.023,117.396,244k,301k,76k,36k,0.992,3327
15336,Prod,LH2,10.549,5.512,12.915,4.752,-19.915,30.477,10,5,0,1.319,49.134,0.023,75.181,156k,193k,51k,25k,0.991,2153
15337,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,31.485,12,5,0,1.269,145.629,0.026,111.906,222k,211k,82k,35k,0.981,590
15339,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,28.873,12,5,0,1.251,143.22,0.025,97.345,193k,183k,74k,34k,0.982,551
15340,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,33.18,12,5,0,1.272,145.807,0.026,120.612,239k,227k,87k,36k,0.981,630
15341,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,32.109,12,5,0,1.301,150.181,0.026,106.577,210k,201k,78k,33k,0.979,566
15342,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,35.666,12,5,0,1.329,153.592,0.027,128.044,253k,242k,90k,36k,0.98,645
15343,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,33.769,12,5,0,1.269,146.298,0.026,120.905,238k,228k,87k,36k,0.984,655
15345,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,28.993,12,5,0,1.253,143.88,0.025,99.865,198k,188k,76k,35k,0.981,577
15346,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,32.788,12,5,0,1.259,144.762,0.026,117.328,232k,221k,85k,36k,0.979,611
15347,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,25.763,12,5,0,1.232,141.318,0.025,98.529,195k,185k,79k,39k,0.983,541
15348,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,13.054,12,5,0,0.902,99.921,0.02,44.483,90k,81k,52k,36k,0.982,229
15349,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,26.438,12,5,0,1.247,143.679,0.025,93.036,184k,175k,74k,35k,0.979,514
15350,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,29.253,12,0,-1,1.253,144.389,0.025,113.519,3807k,214k,86k,39k,0.981,606
15351,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,26.844,12,5,0,1.236,141.962,0.025,96.79,191k,182k,76k,36k,0.98,530
15352,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,23.877,12,5,0,1.247,143.271,0.025,103.539,205k,195k,87k,44k,0.98,492
15353,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,21.942,12,5,0,1.209,138.249,0.025,79.822,158k,149k,70k,37k,0.982,420
15354,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,27.804,12,5,0,1.204,137.886,0.025,101.017,199k,189k,78k,36k,0.982,542
15355,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,23.697,12,5,0,1.174,133.986,0.024,83.714,166k,156k,70k,36k,0.984,473
15356,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,10.234,12,5,0,1.193,135.474,0.024,23.554,48k,44k,35k,25k,0.983,136
15357,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,20.909,12,5,0,1.057,118.929,0.022,78.763,156k,145k,69k,38k,0.981,437
15358,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,24.452,12,5,0,1.178,134.911,0.024,85.629,169k,160k,70k,35k,0.983,453
15359,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,28.743,12,5,0,1.266,146.046,0.026,103.909,205k,196k,80k,36k,0.985,548
15360,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,32.254,12,5,0,1.271,146.765,0.026,120.889,238k,228k,88k,37k,0.983,621
15361,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,25.92,12,5,0,1.327,154.458,0.027,95.746,188k,181k,78k,37k,0.982,484
15362,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,21.185,12,5,0,1.174,133.864,0.024,78.06,155k,146k,69k,38k,0.984,384
15363,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,32.535,12,5,0,1.286,149.06,0.026,121.432,239k,229k,88k,37k,0.983,600
15364,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,34.214,12,5,0,1.295,150.443,0.026,152.865,300k,289k,109k,45k,0.983,857
15365,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,29.697,12,5,0,1.258,145.513,0.026,102.597,202k,194k,78k,35k,0.983,525
15366,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,30.922,12,5,0,1.298,150.68,0.026,112.99,222k,214k,84k,37k,0.981,608
15367,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,29.392,12,5,0,1.22,140.603,0.025,110.141,217k,207k,83k,38k,0.983,593
15368,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,18.594,12,5,0,1.229,141.527,0.025,64.118,127k,121k,62k,35k,0.983,331
15369,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,32.738,12,5,0,1.311,152.683,0.027,126.44,248k,240k,92k,39k,0.983,646
15370,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,32.588,12,5,0,1.302,151.515,0.027,152.789,300k,289k,112k,47k,0.983,794
15371,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,34.091,12,5,0,1.347,157.213,0.027,132.967,261k,252k,96k,39k,0.983,733
15372,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,34.055,12,5,0,1.346,156.927,0.027,108.279,213k,206k,79k,32k,0.98,563
15374,Prod,Dummy10cm,10.549,8.035,7.65,2.398,-28.175,18.378,11,4,0,0.43,23.579,0.011,73.496,118k,56k,44k,41k,0.997,21 dummy
15375,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,17.257,12,5,0,1.025,114.563,0.021,60.068,119k,109k,57k,36k,0.984,304
15376,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,8.61,12,5,0,1.135,133.515,0.025,8.905,18k,17k,15k,12k,0.99,58
15377,Prod,Dummy10cm,10.549,8.035,7.65,2.398,-28.175,9.771,8,1,0,0.211,10.686,0.01,6.827,52k,40k,8k,7k,1,2 dummy
15378,Prod,Dummy10cm,10.549,8.035,7.65,2.398,-28.175,21.597,9,2,0,0.355,19.058,0.011,26.57,126k,79k,13k,12k,0.995,9 dummy
15379,Prod,Dummy10cm,10.549,8.035,7.65,2.398,-28.175,23.462,9,3,0,0.416,22.748,0.011,37.485,107k,113k,17k,16k,0.993,15 dummy
15380,Prod,Dummy10cm,10.549,8.035,7.65,2.398,-28.175,22.879,10,4,0,0.461,25.63,0.011,80.097,127k,122k,39k,35k,0.987,23 dummy
15381,Prod,Dummy10cm,10.549,8.035,7.65,2.398,-28.175,29.281,10,4,0,0.484,26.945,0.011,103.398,162k,158k,39k,35k,0.993,36 dummy
15382,Prod,Dummy10cm,10.549,8.035,7.65,2.398,-28.175,8.544,10,4,0,0.311,16.772,0.011,18.335,31k,28k,24k,24k,0.992,7 dummy
15383,Prod,Dummy10cm,10.549,8.035,7.65,2.398,-28.175,23.569,10,4,0,0.443,24.527,0.011,82.28,130k,126k,38k,35k,0.996,32 dummy
15384,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,27.571,10,0,-1,1.078,121.44,0.021,47.55,1570k,344k,34k,17k,0.984,215
15385,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,26.388,10,5,0,1.09,122.872,0.022,92.183,179k,668k,68k,35k,0.987,494
15386,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,28.114,10,5,0,1.124,127.097,0.022,97.265,189k,707k,69k,35k,0.986,485
15387,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,25.377,10,5,0,1.104,124.495,0.022,92.092,180k,669k,69k,36k,0.986,500
15388,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,27.773,10,5,0,1.133,128.145,0.022,95.609,186k,695k,69k,34k,0.984,504
15389,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,27.144,10,5,0,1.105,124.507,0.022,92.821,181k,674k,67k,34k,0.984,501
15390,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,26.903,10,5,0,1.112,125.652,0.022,106.448,207k,774k,78k,40k,0.985,559
15391,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,26.934,10,5,0,1.111,125.084,0.022,94.949,185k,690k,69k,35k,0.985,498
15392,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,19.097,10,5,0,1.053,118.633,0.021,72.294,142k,526k,65k,39k,0.981,387
15393,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,1.709,10,5,0,0.366,35.282,0.012,2.605,8k,17k,41k,41k,0.957,15
15394,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,10.282,10,5,0,0.933,103.891,0.02,42.908,86k,309k,60k,45k,0.986,241
15395,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,22.155,10,5,0,1.113,125.184,0.022,74.515,146k,540k,60k,34k,0.986,385
15396,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,27.02,10,5,0,1.121,126.957,0.022,98.996,193k,722k,73k,37k,0.984,511
15397,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,24.381,11,5,0,1.113,125.375,0.022,84.95,166k,309k,66k,35k,0.984,484
15399,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,32.408,12,5,0,1.197,137.375,0.024,118.601,230k,218k,81k,36k,0.984,608
15400,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,28.286,12,5,0,1.193,137.278,0.024,104.591,203k,194k,77k,37k,0.983,545
15401,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,25.116,12,5,0,1.154,131.834,0.023,87.782,172k,162k,69k,35k,0.984,493
15402,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,25.466,12,5,0,1.187,136.645,0.024,89.298,174k,165k,70k,35k,0.987,488
15403,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,24.713,12,5,0,1.161,133.173,0.023,86.453,169k,160k,68k,35k,0.983,433
15404,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,23.354,12,5,0,1.12,128.054,0.023,54.29,106k,100k,44k,24k,0.987,287
15405,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,21.718,12,5,0,1.163,133.364,0.023,75.765,148k,140k,64k,35k,0.983,411
15406,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,35.108,12,5,0,1.254,145.309,0.025,122.429,237k,228k,82k,35k,0.984,634
15407,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,19.868,12,5,0,0.996,111.782,0.021,68.694,135k,125k,60k,35k,0.988,374
15408,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,20.973,12,5,0,1.083,123.089,0.022,68.653,134k,126k,59k,33k,0.983,361
15410,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,14.261,12,5,0,1.056,119.096,0.021,19.42,38k,35k,21k,14k,0.988,94
15411,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,28.451,12,5,0,1.174,134.147,0.023,98.808,192k,182k,72k,35k,0.988,539
15412,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,33.295,12,5,0,1.232,142.26,0.024,114.567,222k,213k,79k,34k,0.984,621
15413,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,29.349,12,5,0,1.206,138.912,0.024,109.976,214k,204k,80k,38k,0.985,568
15414,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,29.263,12,5,0,1.229,141.45,0.024,103.879,203k,193k,76k,36k,0.984,535
15415,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,32.419,12,5,0,1.241,143.043,0.025,123.776,241k,230k,87k,38k,0.982,650
15416,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,30.647,12,5,0,1.233,142.195,0.024,112.874,219k,210k,81k,37k,0.986,586
15417,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,25.888,12,5,0,1.15,131.54,0.023,91.602,179k,169k,70k,36k,0.983,488
15418,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,13.746,12,5,0,0.905,100.835,0.019,16.97,34k,31k,19k,13k,0.988,88
15420,Prod,Dummy10cm,10.549,8.035,7.65,2.398,-28.175,1.736,10,4,0,0.198,10.176,0.01,0.848,3k,1k,14k,14k,1,1 dummy
15421,Prod,Dummy10cm,10.549,8.035,7.65,2.398,-28.175,18.115,10,4,0,0.402,22.133,0.011,62.631,100k,96k,38k,35k,0.989,18 dummy
15423,Prod,Dummy10cm,10.549,8.035,7.65,2.398,-28.175,21.495,10,4,0,0.435,24.207,0.011,77.351,123k,119k,40k,37k,0.988,23 dummy
15424,Prod,Dummy10cm,10.549,8.035,7.65,2.398,-28.175,20.848,10,4,0,0.472,26.446,0.011,72.776,115k,112k,39k,36k,0.993,27 dummy
15426,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,34.866,10,4,0,1.342,157.96,0.027,118.256,432k,892k,83k,34k,0.981,607
15427,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,36.723,10,4,0,1.38,163.195,0.028,133.561,489k,1013k,93k,36k,0.984,718
15428,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,39.844,10,4,0,1.443,173.544,0.03,134.304,490k,1033k,94k,33k,0.982,693
15429,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,39.7,12,5,0,1.558,192.559,0.034,136.475,263k,270k,103k,34k,0.98,668
15430,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,42.151,12,5,0,1.603,199.628,0.035,134.648,260k,268k,101k,32k,0.978,748
15431,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,32.112,12,5,0,1.656,208.041,0.037,98.721,191k,199k,84k,31k,0.98,524
15432,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,34.379,12,5,0,1.637,205.771,0.037,116.628,225k,234k,97k,34k,0.976,587
15433,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,23.764,12,5,0,1.058,120.763,0.022,81.814,160k,151k,66k,35k,0.982,451 unstable
15434,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,34.359,12,5,0,1.574,196.713,0.035,122.333,236k,244k,100k,36k,0.981,625
15435,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,40.109,12,5,0,1.585,198.386,0.035,110.991,214k,221k,85k,28k,0.98,546
15436,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,30.805,12,5,0,1.625,207.445,0.038,109.579,212k,223k,98k,36k,0.981,530
15437,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,33.042,12,5,0,1.679,215.188,0.039,117.708,227k,241k,103k,36k,0.977,626
15438,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,22.941,12,5,0,1.761,232.151,0.044,54.651,105k,114k,58k,24k,0.97,232
15439,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,35.791,12,5,0,1.741,228.473,0.043,128.841,248k,269k,116k,36k,0.976,646
15440,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,41.737,13,6,0,1.802,237.717,0.044,146.316,145k,153k,126k,35k,0.973,732
15441,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,36.153,13,6,0,1.741,228.268,0.043,131.323,130k,137k,118k,36k,0.976,691
15442,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,21.79,13,6,0,1.787,235.331,0.045,35.321,35k,37k,39k,17k,0.98,192
15443,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,26.781,13,6,0,1.448,182.59,0.034,14.5,15k,15k,14k,5k,0.981,74
15444,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,46.408,13,6,0,1.874,249.154,0.047,161.808,160k,171k,138k,35k,0.975,781
15445,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,41.927,13,6,0,1.838,242.837,0.046,151.863,151k,160k,133k,36k,0.974,744
15446,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,45.684,13,6,0,1.861,246.116,0.046,163.704,162k,172k,140k,36k,0.973,796
15447,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,41.992,13,6,0,1.825,240.835,0.046,154.35,153k,162k,135k,37k,0.973,764
15448,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,42.439,13,6,0,1.815,239.467,0.045,136.689,135k,144k,118k,32k,0.974,690
15449,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,42.124,13,6,0,1.849,244.837,0.046,143.833,142k,152k,126k,34k,0.976,677
15450,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,42.607,13,6,0,1.84,243.353,0.046,157.78,156k,166k,138k,37k,0.975,824
15451,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,45.311,13,6,0,1.903,252.239,0.048,160.208,159k,169k,139k,35k,0.974,781
15452,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,37.588,13,6,0,1.873,248.178,0.047,132.648,132k,140k,121k,35k,0.974,644
15453,Prod,LH2,10.549,8.035,7.65,2.398,-28.175,33.622,13,6,0,1.773,232.004,0.044,75.377,75k,79k,71k,23k,0.973,402
15454,Prod,LH2,10.549,8.035,9.65,2.398,-28.175,44.256,13,6,0,1.829,79.175,0.023,139.71,138k,48k,65k,32k,0.987,538
15455,Prod,LH2,10.549,8.035,9.65,2.398,-28.175,38.459,13,6,0,1.79,77.08,0.023,137.823,137k,47k,69k,36k,0.984,474
15456,Prod,LH2,10.549,8.035,9.65,2.398,-28.175,35.339,13,6,0,1.691,71.61,0.022,123.942,123k,42k,63k,35k,0.987,471 unstable beam
15461,Prod,LH2,10.549,8.035,9.65,2.398,-28.175,36.365,11,5,0,1.536,61.974,0.019,83.52,162k,108k,40k,23k,0.985,282
15462,Prod,LH2,10.549,8.035,9.65,2.398,-28.175,30.056,11,5,0,1.326,51.688,0.017,11.161,22k,14k,6k,4k,0.978,48 mixed currents
15463,Prod,LH2,10.549,8.035,5.65,2.398,-28.175,31.458,14,5,0,1.284,567.981,0.064,63.242,123k,113k,109k,20k,0.952,240
15464,Prod,LH2,10.549,8.035,5.65,2.398,-28.175,38.315,14,5,0,1.373,614.811,0.07,137.949,267k,248k,235k,35k,0.952,528
15466,Prod,LH2,10.549,8.035,5.65,2.398,-28.175,36.191,14,5,0,1.359,607.501,0.069,129.206,251k,232k,221k,35k,0.952,474
15467,Prod,LH2,10.549,8.035,5.65,2.398,-28.175,39.398,14,5,0,1.392,625.421,0.071,142.213,275k,256k,242k,35k,0.949,550
15468,Prod,LH2,10.549,8.035,5.65,2.398,-28.175,36.517,14,5,0,1.371,615.15,0.07,130.358,253k,235k,224k,35k,0.95,500
15469,Prod,LH2,10.549,8.035,5.65,2.398,-28.175,38.062,14,5,0,1.385,621.182,0.071,138.659,269k,250k,237k,36k,0.953,553
15470,Prod,LH2,10.549,8.035,5.65,2.398,-28.175,42.785,14,5,0,1.577,753.711,0.097,153.575,297k,294k,314k,35k,0.937,580
15471,Prod,LH2,10.549,8.035,5.65,2.398,-28.175,40.886,15,6,0,1.557,742.923,0.096,143.428,143k,137k,294k,34k,0.939,547
15472,Prod,LH2,10.549,8.035,5.65,2.398,-28.175,41.304,15,6,0,1.597,780.091,0.099,138.297,136k,133k,283k,33k,0.935,504
15473,Prod,LH2,10.549,8.035,5.65,2.398,-28.175,40.973,15,6,0,1.572,750.276,0.097,146.152,146k,140k,301k,35k,0.939,574
