Run,Type,Target,EBeam,P_SHMS,Theta_SHMS,P_HMS,Theta_HMS,Current,PS1,PS4,PS5,HMS_Rate_(kHz),SHMS_Rate_(kHz),Coin_Rate_(kHz),Charge_(mC),Raw_HMS,Raw_SHMS,Raw_Coin,EDTM,SHMS_Hadron_Tracking,Comments
16462,Prod,LD2,6.399,5.422,7.505,0.96,-29.55,58.198,13,8,0,50.379,590.633,2.116,57.449,307k,113k,1664k,9k,0.954,330
16463,Prod,LD2,6.399,5.422,7.505,0.96,-29.55,63.22,14,10,0,49.524,576.882,2.069,64.794,88k,64k,1877k,10k,0.955,403
16464,Prod,LD2,6.399,5.422,7.505,0.96,-29.55,64.922,14,10,0,50.892,588.983,2.141,63.699,87k,63k,1874k,10k,0.955,358
16465,Prod,LD2,6.399,5.422,7.505,0.96,-29.55,71.74,14,10,0,53.027,613.633,2.267,63.089,86k,62k,1891k,8k,0.954,356
16466,Prod,LD2,6.399,5.422,7.505,0.96,-29.55,68.824,14,10,0,51.838,602.624,2.199,69.213,94k,68k,2047k,10k,0.954,408
16467,Prod,LD2,6.399,5.422,7.505,0.96,-29.55,52.542,14,10,0,48.507,557.815,1.995,69.161,94k,68k,1993k,13k,0.956,414
16468,Prod,LD2,6.399,5.422,7.505,0.96,-29.55,70.692,14,10,0,52.58,611.922,2.238,67.695,92k,67k,2007k,9k,0.954,450
16469,Prod,LD2,6.399,5.422,7.505,0.96,-29.55,63.704,14,10,0,51.823,598.001,2.196,63.148,86k,62k,1878k,10k,0.955,351
16470,Prod,LD2,6.399,5.422,7.505,0.96,-29.55,55.234,14,10,0,49.795,570.856,2.074,69.009,95k,68k,2026k,12k,0.955,378
16471,Prod,LD2,6.399,5.422,7.505,0.96,-29.55,43.919,14,10,0,51.528,594.87,2.175,63.878,87k,63k,1896k,14k,0.954,340
16473,Prod,LD2,6.399,5.422,7.505,0.96,-29.55,20.819,11,0,-1,15.427,145.481,0.162,19.369,13443k,124k,142k,9k,0.988,161
16474,Prod,LD2,6.399,5.422,7.505,0.96,-29.55,19.656,11,0,-1,15.315,144.21,0.16,20.174,14030k,129k,148k,10k,0.987,163
16475,Prod,LD2,6.399,5.422,7.505,0.96,-29.55,68.827,14,10,0,51.138,592.772,2.145,65.286,89k,64k,1908k,9k,0.954,402
16476,Prod,LD2,6.399,5.422,7.505,0.96,-29.55,69.501,14,10,0,52.723,610.638,2.243,67.628,92k,67k,2011k,9k,0.954,399
16477,Prod,LD2,6.399,5.422,7.505,0.96,-29.55,62.28,14,10,0,51.144,593.327,2.157,64.751,88k,64k,1903k,10k,0.954,376
16478,Prod,LD2,6.399,5.422,7.505,0.96,-29.55,62.775,14,10,0,49.053,563.352,2.028,24.412,33k,24k,705k,4k,0.954,140
16480,Prod,LD2,6.399,5.422,7.505,0.96,-29.55,65.037,14,10,0,52.388,606.013,2.222,74.094,101k,73k,2201k,11k,0.954,439
16481,Prod,LD2,6.399,5.422,7.505,0.96,-29.55,77.312,14,10,0,54.478,950.588,3.53,65.094,88k,97k,2937k,7k,0.946,JUNK - SHMS Dipole trip
16483,Prod,Dummy10cm,6.395,5.422,7.505,0.96,-29.55,31.761,9,6,0,2.887,29.669,0.016,47.676,111k,146k,23k,15k,0.99,21
16484,Prod,Dummy10cm,6.395,5.422,7.505,0.96,-29.55,9.101,9,6,0,2.978,30.761,0.017,3.932,9k,12k,5k,5k,0.992,1
16485,Prod,Dummy10cm,6.395,5.422,7.505,0.96,-29.55,37.807,9,6,0,2.989,30.698,0.017,45.878,107k,141k,20k,12k,0.992,21
16488,Prod,LH2,6.395,5.422,7.505,0.96,-29.55,58.621,13,9,0,17.109,317.229,0.414,122.058,119k,138k,743k,21k,0.969,642
16489,Prod,LH2,6.395,5.422,7.505,0.96,-29.55,62.831,13,9,0,18.622,350.551,0.468,156.778,152k,180k,988k,25k,0.969,854
16490,Prod,LH2,6.395,5.422,7.505,0.96,-29.55,56.631,13,9,0,17.727,331.702,0.437,144.175,140k,165k,893k,25k,0.969,764
16491,Prod,LH2,6.395,5.422,7.505,0.96,-29.55,75.606,13,9,0,19.311,366.761,0.492,151.032,146k,174k,959k,20k,0.968,746
16492,Prod,LH2,6.395,5.422,7.505,0.96,-29.55,71.252,13,9,0,19.075,357.282,0.483,114.283,112k,131k,729k,16k,0.968,586
16493,Prod,LH2,6.395,5.422,7.505,0.96,-29.55,61.03,13,9,0,18.244,343.565,0.457,96.505,94k,111k,605k,16k,0.969,534
16494,Prod,LH2,6.395,5.422,7.505,0.96,-29.55,50.369,13,9,0,17.719,330.996,0.438,144.121,141k,165k,902k,28k,0.969,750
16495,Prod,LH2,6.395,5.422,7.505,0.96,-29.55,67.229,13,9,0,18.468,347.185,0.463,115.84,113k,133k,728k,17k,0.969,622
16496,Prod,LH2,6.395,5.422,7.505,0.96,-29.55,40.967,13,0,-1,10.984,175.881,0.142,31.361,7858k,31k,102k,8k,0.983,183
16497,Prod,LH2,6.395,5.422,7.505,0.96,-29.55,40.594,13,0,-1,10.911,173.772,0.141,43.075,10854k,42k,141k,11k,0.983,253
16498,Prod,LH2,6.395,5.422,7.505,0.96,-29.55,40.562,13,0,-1,10.799,173.913,0.14,48.568,12110k,48k,158k,12k,0.983,264
16499,Prod,LH2,6.395,5.422,7.505,0.96,-29.55,62.872,13,9,0,17.944,332.689,0.44,127.066,125k,145k,788k,20k,0.969,674
16500,Prod,LH2,6.395,5.422,7.505,0.96,-29.55,65.425,13,9,0,18.15,341.353,0.454,124.863,121k,143k,780k,19k,0.968,615
16501,Prod,LH2,6.395,5.422,7.505,0.96,-29.55,69.594,13,9,0,18.56,349.41,0.467,122.2,119k,140k,769k,17k,0.968,613
16502,Prod,LH2,6.395,5.422,7.505,0.96,-29.55,51.615,13,9,0,18.226,340.74,0.455,119.184,117k,137k,754k,23k,0.968,564
16503,Prod,LH2,6.395,5.422,7.505,0.96,-29.55,66.216,13,9,0,18.473,345.989,0.462,119.479,117k,137k,751k,18k,0.968,618
16504,Prod,LH2,6.395,5.422,7.505,0.96,-29.55,72.205,13,9,0,18.963,354.843,0.479,118.304,116k,136k,753k,16k,0.968,601
16505,Prod,LH2,6.395,5.422,7.505,0.96,-29.55,64.688,13,9,0,18.676,350.273,0.471,124.123,121k,143k,788k,19k,0.969,652
16507,Prod,Dummy10cm,6.395,5.422,7.505,0.96,-29.55,34.964,9,6,0,2.91,30.196,0.017,128.395,295k,393k,59k,37k,0.99,53
16509,HeePCoin,LH2,6.395,3.706,26.81,3.514,-28.4,58.227,6,1,0,0.162,3.711,0.027,36.697,42k,57k,15k,6k,0.99,5307
16510,HeePCoin,LH2,6.395,3.706,26.81,3.514,-28.4,75.356,6,1,0,0.172,3.989,0.028,148.225,165k,232k,54k,20k,0.993,21424
16511,HeePCoin,Dummy10cm,6.395,3.706,26.81,3.514,-28.4,35.589,4,0,0,0.039,0.892,0.01,29.207,31k,75k,8k,8k,0.981,105
16512,HeePCoin,Dummy10cm,6.395,4.22,23.115,3.014,-33.35,35.01,4,0,0,0.022,1.019,0.01,30.186,18k,89k,9k,9k,1,63
16513,HeePCoin,LH2,6.395,4.22,23.115,3.014,-33.35,32.992,7,0,0,0.057,4.914,0.016,25.482,25k,27k,10k,8k,0.995,1320
16514,HeePCoin,LH2,6.395,4.22,23.115,3.014,-33.35,42.575,7,0,0,0.05,4.116,0.015,39.375,35k,41k,13k,9k,0.991,2195
16515,HeePCoin,LH2,6.395,4.22,23.115,3.014,-33.35,70.103,7,0,0,0.06,5.223,0.017,126.219,101k,134k,29k,18k,0.992,6843
16516,HeePCoin,LH2,6.395,4.22,23.115,3.014,-33.35,60.129,7,0,0,0.06,5.241,0.017,34.403,28k,36k,9k,6k,0.995,1908
16517,HeePCoin,LH2,6.395,4.22,23.115,3.014,-33.35,58.059,7,0,0,0.055,4.649,0.016,151.45,126k,159k,40k,26k,0.993,8271
16520,Prod,LD2,6.395,5.127,8,1.158,-42.23,6.153,13,4,0,0.71,467.303,0.031,5.215,61k,88k,25k,8k,0.916,7
16521,Prod,LD2,6.395,5.127,8,1.158,-42.23,22.523,15,6,0,2.432,1535.473,0.257,36.188,110k,140k,386k,15k,0.891,36
16522,Prod,LD2,6.395,5.127,8,1.158,-42.23,8.843,14,4,0,0.989,652.833,0.052,33.636,386k,279k,186k,37k,0.928,41
16523,Prod,LD2,6.395,5.127,8,1.158,-42.23,8.811,14,4,0,0.986,653.225,0.052,32.786,375k,273k,181k,37k,0.907,53
16524,Prod,LD2,6.395,5.127,8,1.158,-42.23,7.806,14,4,0,0.981,649.985,0.052,32.558,374k,271k,185k,42k,0.915,56
16525,Prod,LD2,6.395,5.127,8,1.158,-42.23,8.852,14,4,0,0.989,655.644,0.052,31.24,357k,260k,173k,35k,0.919,40
16526,Prod,LD2,6.395,5.127,8,1.158,-42.23,8.272,14,0,-1,0.984,656.388,0.052,28.813,2953k,240k,161k,35k,0.904,42
16527,Prod,LD2,6.395,5.127,8,1.158,-42.23,9.133,14,4,0,1.06,706.758,0.059,31.543,358k,262k,183k,34k,0.891,41
16528,Prod,LD2,6.395,5.127,8,1.158,-42.23,9.193,14,4,0,1.071,715.716,0.06,29.254,330k,242k,171k,32k,0.907,36
16529,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.119,14,4,0,1.083,723.215,0.061,33.983,383k,281k,196k,33k,0.907,56
16530,Prod,LD2,6.395,5.127,8,1.158,-42.23,9.952,14,4,0,1.075,720.162,0.061,33.59,376k,276k,193k,33k,0.897,62
16531,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.145,14,4,0,1.157,775.6,0.069,33.749,377k,277k,206k,33k,0.913,48
16532,Prod,LD2,6.395,5.127,8,1.158,-42.23,11.089,14,4,0,1.162,781.195,0.069,37.486,416k,307k,225k,33k,0.906,54
16533,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.632,14,4,0,1.161,778.263,0.07,37.958,424k,312k,231k,35k,0.898,69
16534,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.772,14,4,0,1.161,780.533,0.069,39.973,444k,327k,241k,36k,0.905,63
16535,Prod,LD2,6.395,5.127,8,1.158,-42.23,9.224,14,4,0,1.157,779.59,0.069,31.757,353k,260k,196k,34k,0.907,53
16536,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.785,14,4,0,1.156,781.217,0.069,39.948,441k,327k,240k,36k,0.908,69
16537,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.155,14,4,0,1.154,777.307,0.069,34.697,385k,285k,211k,33k,0.896,41
16538,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.873,14,4,0,1.158,785.855,0.069,40.726,448k,334k,244k,36k,0.91,65
16539,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.408,14,4,0,1.149,778.219,0.068,37.02,408k,304k,222k,35k,0.903,55
16540,Prod,LD2,6.395,5.127,8,1.158,-42.23,3.556,14,4,0,1.162,790.502,0.069,2.746,31k,22k,23k,9k,0.889,2
16541,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.583,14,4,0,1.148,783.632,0.069,36.413,398k,298k,217k,34k,0.914,52
16542,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.338,14,4,0,1.147,782.005,0.069,36.15,397k,297k,218k,34k,0.9,70
16543,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.949,14,4,0,1.144,783.5,0.069,38.156,415k,312k,226k,34k,0.902,56
16544,Prod,LD2,6.395,5.127,8,1.158,-42.23,11.172,14,4,0,1.151,784.538,0.069,38.275,417k,312k,226k,33k,0.904,51
16545,Prod,LD2,6.395,5.127,8,1.158,-42.23,6.184,14,4,0,0.674,468.118,0.03,21.219,235k,179k,99k,34k,0.903,38
16546,Prod,LD2,6.395,5.127,8,1.158,-42.23,5.454,14,4,0,0.669,465.232,0.03,15.715,176k,134k,78k,30k,0.924,20
16548,Prod,LD2,6.395,5.127,8,1.158,-42.23,6.453,14,4,0,0.668,465.683,0.03,23.202,256k,196k,106k,36k,0.91,34
16549,Prod,LD2,6.395,5.127,8,1.158,-42.23,6.078,14,4,0,0.667,465.574,0.03,21.419,236k,181k,100k,35k,0.898,38
16550,Prod,LD2,6.395,5.127,8,1.158,-42.23,8.716,14,4,0,0.939,652.829,0.05,31.527,343k,262k,168k,36k,0.912,65
16551,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.671,14,4,0,1.12,777.312,0.067,41.302,444k,339k,242k,38k,0.912,81
16552,Prod,LD2,6.395,5.127,8,1.158,-42.23,6.039,14,4,0,1.123,775.41,0.067,19.181,209k,157k,129k,34k,0.913,23
16553,Prod,LD2,6.395,5.127,8,1.158,-42.23,9.952,14,4,0,1.119,778.183,0.067,39.89,429k,327k,237k,39k,0.91,71
16554,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.082,14,4,0,1.126,780.451,0.067,36.354,392k,298k,216k,35k,0.906,53
16555,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.733,14,4,0,1.119,781.631,0.067,36.944,395k,303k,216k,34k,0.913,58
16556,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.49,14,4,0,1.125,784.19,0.068,41.748,447k,342k,246k,39k,0.898,63
16557,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.988,14,4,0,1.118,780.911,0.067,38.184,409k,313k,223k,34k,0.902,71
16558,Prod,LD2,6.395,5.127,8,1.158,-42.23,11.059,14,4,0,1.117,782.27,0.067,39.87,425k,327k,231k,35k,0.906,58
16559,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.915,14,4,0,1.12,781.961,0.067,37.422,400k,307k,218k,33k,0.906,62
16560,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.225,14,4,0,1.115,781.292,0.067,37.299,398k,306k,219k,36k,0.901,58
16561,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.109,14,4,0,1.113,777.55,0.067,38.616,413k,317k,228k,37k,0.896,44
16562,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.878,14,4,0,1.11,781.009,0.067,53.171,565k,436k,308k,47k,0.902,76
16563,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.639,14,4,0,1.11,778.229,0.067,37.665,401k,309k,220k,34k,0.908,62
16564,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.778,14,4,0,1.111,785.618,0.067,31.607,332k,258k,183k,29k,0.907,41
16565,Prod,LD2,6.395,5.127,8,1.158,-42.23,11.216,14,4,0,1.111,784.547,0.067,34.351,363k,281k,198k,30k,0.911,52
16566,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.549,14,4,0,1.107,777.998,0.067,37.662,400k,308k,220k,35k,0.907,54
16567,Prod,LD2,6.395,5.127,8,1.158,-42.23,9.68,14,4,0,1.095,775.739,0.065,28.608,301k,234k,167k,29k,0.899,37
16568,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.647,14,4,0,1.095,774.976,0.066,30.224,318k,247k,174k,28k,0.907,47
16569,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.433,14,4,0,1.097,773.037,0.065,14.921,158k,122k,86k,14k,0.904,25
16570,Prod,Dummy10cm,6.395,5.127,8,1.158,-42.23,31.018,14,4,0,0.417,463.814,0.023,104.739,137k,166k,72k,33k,0.907,10
16571,Prod,Dummy10cm,6.395,5.127,8,1.158,-42.23,34.978,14,4,0,0.442,491.048,0.024,171.822,223k,272k,113k,48k,0.88,7
16572,Prod,LD2,6.395,5.127,8,1.158,-42.23,12.274,14,4,0,1.258,893.13,0.084,43.74,456k,355k,276k,34k,0.902,69
16573,Prod,LD2,6.395,5.127,8,1.158,-42.23,11.871,14,4,0,1.255,889.303,0.083,41.93,439k,341k,266k,34k,0.907,49
16574,Prod,LD2,6.395,5.127,8,1.158,-42.23,9.839,14,4,0,1.243,883.322,0.083,33.651,352k,274k,221k,34k,0.908,37
16575,Prod,LD2,6.395,5.127,8,1.158,-42.23,12.546,14,4,0,1.27,900.939,0.085,43.797,457k,356k,278k,34k,0.912,69
16576,Prod,LD2,6.395,5.127,8,1.158,-42.23,11.406,14,4,0,1.256,892.85,0.084,51.237,534k,416k,328k,44k,0.897,88
16577,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.985,14,4,0,1.096,783.764,0.066,39.03,407k,320k,223k,34k,0.923,59
16578,Prod,LD2,6.395,5.127,8,1.158,-42.23,9.658,14,4,0,1.09,780.113,0.065,32.7,342k,269k,191k,33k,0.903,44
16579,Prod,LD2,6.395,5.127,8,1.158,-42.23,11.021,14,4,0,1.095,783.28,0.066,39.856,416k,327k,226k,35k,0.905,71
16580,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.918,14,4,0,1.091,782.601,0.066,38.153,397k,313k,217k,34k,0.91,50
16581,Prod,LD2,6.395,5.127,8,1.158,-42.23,11.439,14,4,0,1.091,785.157,0.066,36.908,382k,302k,209k,31k,0.915,55
16583,Prod,LD2,6.395,5.127,8,1.158,-42.23,10.693,14,4,0,1.088,782.339,0.066,27.585,286k,226k,158k,25k,0.898,37
16584,Prod,LD2,6.395,5.127,8,1.158,-42.23,9.851,14,4,0,1.084,778.938,0.065,34.833,362k,286k,202k,35k,0.902,49
16585,Prod,LD2,6.395,5.127,8,1.158,-42.23,4.452,14,4,0,1.082,777.535,0.065,8.62,91k,71k,63k,22k,0.91,11
16588,Prod,LD2,6.395,5.127,10,1.158,-42.23,28.161,14,6,0,3.237,730.349,0.17,93.016,255k,231k,447k,32k,0.888,102
16589,Prod,LD2,6.395,5.127,10,1.158,-42.23,31.514,14,6,0,3.252,736.523,0.171,94.953,259k,236k,452k,29k,0.891,87
16590,Prod,LD2,6.395,5.127,10,1.158,-42.23,28.157,14,6,0,3.168,715.513,0.165,80.688,221k,201k,385k,28k,0.882,87
16591,Prod,LD2,6.395,5.127,10,1.158,-42.23,35.49,14,6,0,3.306,749.654,0.174,133.241,363k,331k,633k,36k,0.883,136
16592,Prod,LD2,6.395,5.127,10,1.158,-42.23,31.552,14,6,0,3.264,736.447,0.171,99.437,273k,248k,476k,31k,0.88,91
16594,Prod,LD2,6.395,5.127,10,1.158,-42.23,35.035,14,0,-1,3.342,746.569,0.177,29.199,2663k,73k,141k,8k,0.883,29
16595,Prod,LD2,6.395,5.127,10,1.158,-42.23,37.457,14,0,-1,3.38,763.74,0.179,29.479,2660k,73k,141k,7k,0.882,30
16597,Prod,LD2,6.395,5.127,10,1.158,-42.23,20.205,14,0,-1,3.268,738.217,0.173,23.943,2168k,60k,120k,12k,0.884,30
16598,Prod,LD2,6.395,5.127,10,1.158,-42.23,36.583,14,0,-1,3.365,759.994,0.179,29.547,2667k,74k,142k,8k,0.886,31
16599,Prod,LD2,6.395,5.127,10,1.158,-42.23,19.868,14,0,-1,3.287,743.451,0.174,22.015,1987k,55k,110k,11k,0.882,19
16600,Prod,LD2,6.395,5.127,10,1.158,-42.23,28.965,14,6,0,3.272,738.925,0.173,99.288,272k,247k,480k,33k,0.883,93
16601,Prod,LD2,6.395,5.127,10,1.158,-42.23,24.543,14,6,0,3.208,724.728,0.168,80.306,220k,200k,390k,32k,0.891,91
16602,Prod,LD2,6.395,5.127,10,1.158,-42.23,28.951,14,6,0,3.219,726.335,0.169,99.608,273k,248k,479k,34k,0.884,100
16604,Prod,LD2,6.395,5.127,10,1.158,-42.23,34.565,14,6,0,3.278,743.639,0.173,121.582,331k,302k,577k,34k,0.882,112
16605,Prod,LD2,6.395,5.127,10,1.158,-42.23,34.35,14,6,0,3.295,744.493,0.174,130.635,357k,325k,624k,37k,0.884,134
16606,Prod,LD2,6.395,5.127,10,1.158,-42.23,33.865,14,6,0,3.262,739.034,0.172,133.38,364k,332k,634k,38k,0.883,133
16607,Prod,LD2,6.395,5.127,10,1.158,-42.23,31.042,14,6,0,3.303,746.821,0.175,106.687,292k,265k,514k,33k,0.889,95
16608,Prod,Dummy10cm,6.395,5.127,10,1.158,-42.23,35.274,14,6,0,0.438,152.685,0.014,133.971,46k,65k,53k,38k,0.884,3
16609,Prod,Dummy10cm,6.395,5.127,10,1.158,-42.23,35.494,14,6,0,0.431,151.321,0.014,74.728,26k,36k,29k,21k,0.891,3
16610,Prod,Dummy10cm,6.395,5.127,10,1.158,-42.23,30.055,14,6,0,0.423,148.888,0.014,83.71,29k,41k,37k,28k,0.902,7
16611,Prod,LD2,6.395,5.127,10,1.158,-42.23,32.147,14,6,0,3.225,731.201,0.17,110.317,301k,275k,526k,33k,0.884,105
16612,Prod,LD2,6.395,5.127,10,1.158,-42.23,11.377,14,6,0,3.269,740.607,0.173,66.108,181k,164k,357k,61k,0.883,71
16613,Prod,LD2,6.395,5.127,10,1.158,-42.23,31.22,14,6,0,3.229,735.43,0.171,114.53,311k,285k,546k,36k,0.879,116
16614,Prod,LD2,6.395,5.127,10,1.158,-42.23,32.514,14,6,0,3.244,738.821,0.171,116.074,315k,289k,552k,35k,0.885,122
16615,Prod,LD2,6.395,5.127,10,1.158,-42.23,33.317,14,6,0,3.254,738.068,0.171,119.072,324k,296k,566k,35k,0.886,118
16616,Prod,LD2,6.395,5.127,10,1.158,-42.23,28.797,14,6,0,3.214,729.073,0.169,103.31,281k,257k,494k,35k,0.88,110
16617,Prod,LD2,6.395,5.127,10,1.158,-42.23,31.941,14,6,0,3.277,744.452,0.173,115.376,313k,287k,550k,35k,0.887,128
16618,Prod,LD2,6.395,5.127,10,1.158,-42.23,29.023,14,6,0,3.215,732.288,0.169,103.28,280k,257k,492k,35k,0.879,106
16619,Prod,LD2,6.395,5.127,10,1.158,-42.23,32.787,14,6,0,3.251,738.584,0.171,116.5,317k,290k,554k,34k,0.888,118
16620,Prod,LD2,6.395,5.127,10,1.158,-42.23,32.773,14,6,0,3.281,743.4,0.174,117.179,320k,292k,562k,35k,0.888,120
16621,Prod,LD2,6.395,5.127,10,1.158,-42.23,25.481,14,6,0,3.194,723.241,0.168,90.221,247k,225k,438k,35k,0.885,103
16622,Prod,LD2,6.395,5.127,10,1.158,-42.23,30.687,14,6,0,3.227,735.273,0.171,109.936,298k,273k,527k,35k,0.883,107
16623,Prod,LD2,6.395,5.127,10,1.158,-42.23,34.27,14,6,0,3.313,751.438,0.177,119.767,326k,298k,577k,34k,0.883,117
16624,Prod,LD2,6.395,5.127,10,1.158,-42.23,28.234,14,6,0,3.312,752.791,0.177,102.159,278k,254k,498k,35k,0.877,95
16625,Prod,LD2,6.395,5.127,10,1.158,-42.23,23.749,14,6,0,3.35,759.112,0.18,35.076,96k,87k,175k,15k,0.881,35
16626,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,7.464,14,7,0,4.832,753.147,0.249,19.523,182k,225k,609k,26k,0.871,99
16627,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,7.431,14,7,0,4.82,751.875,0.249,25.203,234k,290k,787k,33k,0.876,114
16630,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,7.839,14,0,-1,4.856,754.677,0.251,4.313,2610k,50k,135k,4k,0.87,10
16631,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,3.116,14,0,-1,0,0,0,0,482k,9k,15k,3k,0.863,1
16632,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,4.14,14,0,-1,3.099,489.279,0.11,4.95,3220k,62k,117k,13k,0.868,25
16634,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,5.018,14,0,-1,3.093,491.396,0.109,4.686,2941k,57k,104k,10k,0.862,21
16635,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,4.526,14,0,-1,3.081,487.633,0.11,4.537,3092k,60k,111k,11k,0.864,31
16638,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,7.425,14,7,0,4.815,753.369,0.249,25.047,232k,288k,781k,33k,0.877,123
16639,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,7.521,14,7,0,4.862,752.038,0.251,26.142,245k,300k,822k,34k,0.876,139
16640,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,6.921,14,7,0,4.83,753.016,0.25,20.394,191k,236k,642k,30k,0.881,103
16641,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,7.309,14,7,0,4.824,750.395,0.249,26.19,245k,302k,821k,35k,0.876,145
16642,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,6.888,14,7,0,4.829,751.581,0.249,24.59,229k,283k,773k,36k,0.879,133
16643,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,6.84,14,7,0,4.834,750.997,0.249,23.612,220k,272k,742k,35k,0.88,114
16644,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,7.386,14,7,0,4.826,752.213,0.25,25.722,240k,296k,805k,34k,0.875,110
16645,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,7.105,14,7,0,4.883,754.748,0.253,24.764,231k,284k,781k,34k,0.882,115
16646,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,6.461,14,7,0,4.852,749.902,0.25,22.162,207k,253k,699k,35k,0.871,101
16647,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,7.074,14,7,0,4.84,750.776,0.249,24.512,228k,280k,767k,34k,0.873,141
16648,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,7.281,14,7,0,4.808,746.868,0.247,25.419,237k,291k,793k,34k,0.876,131
16649,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,7.441,14,7,0,4.831,745.796,0.247,26.035,244k,299k,813k,34k,0.873,122
16650,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,7.061,14,7,0,4.774,743.414,0.245,24.585,228k,282k,764k,34k,0.876,137
16651,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,6.963,14,7,0,4.823,744.374,0.247,24.22,226k,277k,758k,34k,0.879,120
16652,Prod,Dummy10cm,6.395,5.422,7.495,0.96,-29.545,33.334,14,6,0,2.537,674.103,0.126,59.053,121k,130k,201k,17k,0.855,16
16654,Prod,Dummy10cm,6.395,5.422,7.495,0.96,-29.545,30.992,14,6,0,2.55,675.546,0.127,49.652,102k,109k,170k,16k,0.848,14
16655,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,7.272,14,7,0,4.803,745.635,0.246,25.621,239k,294k,797k,35k,0.878,141
16656,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,6.969,14,7,0,4.815,747.117,0.247,24.339,227k,279k,761k,35k,0.872,130
16657,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,7.28,14,7,0,4.863,750.812,0.251,25.541,239k,292k,805k,35k,0.879,119
16658,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,7.389,14,7,0,4.877,752.859,0.252,26.085,244k,298k,821k,35k,0.876,133
16659,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,7.375,14,7,0,4.867,753.258,0.252,26.014,243k,298k,821k,35k,0.875,114
16660,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,7.585,14,7,0,4.85,753.758,0.251,27.942,260k,320k,875k,36k,0.877,133
16661,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,3.787,14,7,0,4.906,754.729,0.254,3.856,36k,44k,129k,12k,0.891,14
16662,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,6.932,14,7,0,4.892,752.366,0.253,24.273,228k,278k,771k,35k,0.877,116
16663,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,7.28,14,7,0,4.879,751.805,0.252,26.899,252k,308k,852k,36k,0.877,114
16664,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,7.139,14,7,0,4.876,755.025,0.253,24.684,230k,282k,779k,34k,0.878,101
16665,Prod,LD2,6.395,5.422,7.495,0.96,-29.545,7.217,14,7,0,4.855,751.587,0.251,24.203,227k,278k,763k,33k,0.87,144
