(current_cut)_Total_HMS_EL-REAL_Triggers,(current_cut)_Total_SHMS_EL-REAL_Triggers,Accepted_HMS_Triggers,Accepted_SHMS_Triggers,BCM1_Beam_Cut_Charge,BCM1_Beam_Cut_Current,BCM1_Charge,BCM1_Current,BCM_Cut_HMS_Run_Length,BCM_Cut_SHMS_Run_Length,Beam_Energy,EDTM_Accepted_Triggers,HMS_Angle,HMS_CPULT,HMS_CPULT_ERROR,HMS_Cal_ALL_Elec_Eff,HMS_Cal_ALL_Elec_Eff_ERROR,HMS_Cal_SING_Elec_Eff,HMS_Cal_SING_Elec_Eff_ERROR,HMS_Cer_ALL_Elec_Eff,HMS_Cer_ALL_Elec_Eff_ERROR,HMS_Cer_SING_Elec_Eff,HMS_Cer_SING_Elec_Eff_ERROR,HMS_EL-REAL_Trigger_Rate,HMS_Elec_ALL_TRACK_EFF,HMS_Elec_ALL_TRACK_EFF_ERROR,HMS_Elec_SING_TRACK_EFF,HMS_Elec_SING_TRACK_EFF_ERROR,HMS_Hodo_3_of_4_EFF,HMS_Hodo_4_of_4_EFF,HMS_Hodo_Plane_1,HMS_Hodo_Plane_2,HMS_Hodo_Plane_3,HMS_Hodo_Plane_4,HMS_Hodo_S1XY,HMS_Hodo_S2XY,HMS_Hodoscope_S1X_Rate,HMS_Hodoscope_S1X_Triggers,HMS_P_Central,HMS_Particle_Mass,HMS_Run_Length,Non_Scaler_EDTM_Live_Time,Non_Scaler_EDTM_Live_Time_Corr,Non_Scaler_EDTM_Live_Time_Corr_ERROR,Non_Scaler_EDTM_Live_Time_ERROR,Pre-Scaled_HMS_EL-REAL_Triggers,Pre-Scaled_SHMS_EL-REAL_Triggers,Ps1_factor,Ps2_factor,Ps3_factor,Ps4_factor,Ps5_factor,Ps6_factor,Run_Number,SHMS_Aero_ALL_Elec_Eff,SHMS_Aero_ALL_Elec_Eff_ERROR,SHMS_Aero_SING_Elec_Eff,SHMS_Aero_SING_Elec_Eff_ERROR,SHMS_Angle,SHMS_CPULT,SHMS_CPULT_ERROR,SHMS_Cal_ALL_Elec_Eff,SHMS_Cal_ALL_Elec_Eff_ERROR,SHMS_Cal_SING_Elec_Eff,SHMS_Cal_SING_Elec_Eff_ERROR,SHMS_EL-REAL_Trigger_Rate,SHMS_Elec_ALL_TRACK_EFF,SHMS_Elec_ALL_TRACK_EFF_ERROR,SHMS_Elec_SING_TRACK_EFF,SHMS_Elec_SING_TRACK_EFF_ERROR,SHMS_HGC_ALL_Elec_Eff,SHMS_HGC_ALL_Elec_Eff_ERROR,SHMS_HGC_SING_Elec_Eff,SHMS_HGC_SING_Elec_Eff_ERROR,SHMS_Hodo_3_of_4_EFF,SHMS_Hodo_4_of_4_EFF,SHMS_Hodo_Plane_1,SHMS_Hodo_Plane_2,SHMS_Hodo_Plane_3,SHMS_Hodo_Plane_4,SHMS_Hodo_S1XY,SHMS_Hodo_S2XY,SHMS_Hodoscope_S1X_Rate,SHMS_Hodoscope_S1X_Triggers,SHMS_P_Central,SHMS_Particle_Mass,SHMS_Run_Length,Target_Mass_(amu),Total_HMS_EL-REAL_Triggers,Total_SHMS_EL-REAL_Triggers
7620.0,138484.0,7621.0,138464.0,9.796,32.674,9.796,32.674,299.814,299.814,9.172705,2989.0,25.02,1.0001,0.0,1e+38,1e+38,1e+38,1e+38,0.9956,0.0016,0.9956,0.0016,0.025,0.9986,0.0378,0.9986,0.0378,0.997189,0.753188,0.9987530000000001,0.9988459999999999,0.9906370000000001,0.7621359999999999,0.999999,0.9977729999999999,15.318,4592579.0,4.707,0.0005110000000000001,299.814,1.0007,1.0007,0.0,0.0,7620.0,138484.0,1.0,1.0,1.0,1.0,1.0,1.0,12110.0,0.9977,0.018000000000000002,0.9977,0.0006,17.79,0.9999,0.0,0.8332,0.0043,0.8332,0.0043,0.462,0.9992,0.0141,0.9992,0.0141,0.9934,0.0181,0.9934,0.001,0.9879049999999999,0.8040510000000001,0.991682,0.9842989999999999,0.9306629999999999,0.885099,0.999869,0.9920329999999999,63.403999999999996,19009490.0,6.718999999999999,0.0005110000000000001,299.814,1.007276,7620.0,138484.0
62890.0,1949835.0,63017.0,655131.0,40.253,63.88399999999999,40.253,63.88399999999999,630.09,652.315,9.172705,6512.0,25.02,1.002,0.0003,1e+38,1e+38,1e+38,1e+38,0.9964,0.0004,0.9964,0.0004,0.096,0.9979,0.0112,0.9979,0.0112,0.997498,0.763934,0.998733,0.997345,0.993006,0.772342,0.999997,0.998408,75.378,47495026.0,4.707,0.0005110000000000001,630.09,1.0018,1.0018,0.0,0.0,62890.0,649945.0,1.0,3.0,1.0,1.0,1.0,1.0,12111.0,0.9988,0.0091,0.9988,0.0002,17.79,0.336,0.0003,0.8008,0.0023,0.8008,0.0023,2.989,0.9982,0.0069,0.9982,0.0069,0.9967,0.0091,0.9967,0.0004,0.984338,0.783413,0.986258,0.978963,0.924403,0.877754,0.999711,0.990759,317.569,207154877.0,6.7189999999999985,0.0005110000000000001,652.315,1.007276,62890.0,1949835.0
243958.0,143564219.0,243969.0,2246527.0,162.216,63.681999999999995,162.216,63.681999999999995,2547.286,2547.286,9.172705,25390.0,25.02,1.0,0.0,1e+38,1e+38,1e+38,1e+38,0.9968,0.0002,0.9968,0.0002,0.096,0.9978,0.0057,0.9978,0.0057,0.997517,0.763522,0.998983,0.997791,0.992405,0.771853,0.9999979999999999,0.998267,75.803,193093154.0,4.707,0.0005110000000000001,2547.286,1.0002,1.0002,0.0,0.0,243958.0,2208680.0,1.0,65.0,1.0,1.0,1.0,1.0,12115.0,0.9985,0.0015,0.9985,0.0,12.845,0.0156,0.0,0.9917,0.0001,0.9919,0.0001,56.36,0.9925,0.0015,0.9925,0.0015,0.9688,0.0015,0.9688,0.0002,0.9939129999999999,0.871344,0.9790120000000001,0.9758899999999999,0.9703950000000001,0.9398350000000001,0.9994940000000001,0.9982190000000001,623.509,1588256566.0,6.265,0.0005110000000000001,2547.286,1.007276,243958.0,143564219.0
9282.0,3869603.0,9199.0,228906.0,12.582,37.547,12.582,37.547,335.107,335.107,9.172705,3312.0,25.02,0.9911,0.0001,1e+38,1e+38,1e+38,1e+38,0.9919,0.0019,0.9919,0.0019,0.028,0.9983,0.0339,0.9983,0.0339,0.997591,0.748842,0.999513,1.0,0.990613,0.756307,1.0,0.997712,17.782,5958883.0,4.707,0.0005110000000000001,335.107,0.9919,0.9919,0.0015,0.0015,9282.0,227624.0,1.0,17.0,1.0,1.0,1.0,1.0,12116.0,0.9989,0.0048,0.9989,0.0001,12.845,0.0592,0.0001,0.9932,0.0003,0.9932,0.0003,11.547,0.9949,0.0047,0.9948,0.0047,0.9774,0.0048,0.9774,0.0005,0.998124,0.925517,0.993653,0.988103,0.979153,0.962713,0.999924,0.999223,138.696,46477868.0,6.265,0.0005110000000000001,335.107,1.007276,9282.0,3869603.0
22470.0,2197537.0,22459.0,737824.0,28.096,29.748,28.096,29.748,944.47,944.47,9.172705,9413.0,25.02,0.9995,0.0003,1e+38,1e+38,1e+38,1e+38,0.9940000000000001,0.0011,0.9940000000000001,0.0011,0.024,0.9987,0.0227,0.9987,0.0227,0.9971780000000001,0.762343,0.9991270000000001,0.999142,0.989408,0.771839,0.999999,0.997583,14.273,13480455.0,4.707,0.0005110000000000001,944.47,1.0001,1.0001,0.0,0.0,22470.0,732512.0,1.0,3.0,1.0,1.0,1.0,1.0,12117.0,0.9986,0.0033,0.9986,0.0001,15.3,0.3358,0.0003,0.9846,0.0003,0.9846,0.0003,2.327,0.9976,0.0031,0.9976,0.0031,0.9806,0.0034,0.9806,0.0003,0.9973709999999999,0.9098139999999999,0.994074,0.9888870000000001,0.9725959999999999,0.951601,0.999934,0.998674,76.468,72222054.0,6.265,0.0005110000000000001,944.47,1.007276,22470.0,2197537.0
40668.0,5646784.0,40689.0,340997.0,23.489,26.394,23.489,26.394,889.945,889.945,9.172705,8871.0,25.02,1.0005,0.0001,1e+38,1e+38,1e+38,1e+38,0.9972,0.0005,0.9972,0.0005,0.046,0.9979,0.015,0.9979,0.015,0.997766,0.760215,0.998803,0.99833,0.993307,0.767537,0.999998,0.998444,31.81,28308956.0,4.707,0.0005110000000000001,889.945,1.0003,1.0003,0.0,0.0,40668.0,332164.0,1.0,17.0,1.0,1.0,1.0,1.0,12118.0,0.9987,0.0048,0.9987,0.0001,15.3,0.0604,0.0001,0.9846,0.0004,0.9846,0.0004,6.345,0.9964,0.0046,0.9964,0.0046,0.9764,0.0049,0.9764,0.0005,0.995223,0.884133,0.985983,0.980965,0.968281,0.944046,0.999733,0.998225,177.442,157913483.0,6.265,0.0005110000000000001,889.945,1.007276,40668.0,5646784.0
104899.0,16514060.0,104846.0,982896.0,69.096,59.625,69.096,59.625,1158.848,1158.848,9.172705,11544.0,25.02,0.9995,0.0001,1e+38,1e+38,1e+38,1e+38,0.9973,0.0003,0.9973,0.0003,0.091,0.9968,0.0087,0.9968,0.0087,0.997783,0.767877,0.998726,0.9980889999999999,0.993367,0.775472,0.9999979999999999,0.998511,70.64699999999998,81869359.0,4.707,0.0005110000000000001,1158.848,0.9996,0.9996,0.0002,0.0002,104899.0,971415.0,1.0,17.0,1.0,1.0,1.0,1.0,12119.0,0.9985,0.0028,0.9985,0.0001,15.3,0.0595,0.0001,0.9842,0.0002,0.9843,0.0002,14.25,0.9964,0.0027,0.9964,0.0027,0.9749,0.0029,0.975,0.0003,0.9950049999999999,0.881755,0.984959,0.980727,0.967943,0.9430430000000001,0.99971,0.998174,398.12800000000004,461369643.0,6.265,0.0005110000000000001,1158.848,1.007276,104899.0,16514060.0
100670.0,4140646.0,100706.0,838787.0,64.66199999999999,49.738,64.66199999999999,49.738,1300.04,1300.04,9.172705,12958.0,25.02,1.0004,0.0002,1e+38,1e+38,1e+38,1e+38,0.9971,0.0003,0.9971,0.0003,0.077,0.9976,0.009000000000000001,0.9976,0.009000000000000001,0.997327,0.750728,0.998582,0.99783,0.992556,0.759079,0.999997,0.998207,59.052,76770283.0,4.707,0.0005110000000000001,1300.04,1.0002,1.0002,0.0,0.0,100670.0,828129.0,1.0,5.0,1.0,1.0,1.0,1.0,12120.0,0.9986,0.0048,0.9986,0.0001,17.8,0.2026,0.0002,0.9367,0.0008,0.9367,0.0008,3.185,0.9982,0.0041,0.9982,0.0041,0.9861,0.0048,0.9861,0.0004,0.991566,0.842301,0.987001,0.981205,0.949391,0.916105,0.999756,0.995754,247.803,322153376.0,6.265,0.0005110000000000001,1300.04,1.007276,100670.0,4140646.0
10075.0,275013.0,10075.0,274950.0,13.889000000000001,38.589,13.889000000000001,38.589,359.912,359.912,9.172705,3589.0,25.02,1.0,0.0,1e+38,1e+38,1e+38,1e+38,0.9947,0.0015,0.9947,0.0015,0.027999999999999997,0.9957,0.0325,0.9957,0.0325,0.998067,0.732653,0.9982690000000001,0.997833,0.996549,0.738065,0.9999959999999999,0.9990959999999999,17.95,6460574.0,4.707,0.0005110000000000001,359.912,1.0006,1.0006,0.0,0.0,10075.0,275013.0,1.0,1.0,1.0,1.0,1.0,1.0,12121.0,0.9984,0.0082,0.9984,0.0002,17.8,0.9998,0.0,0.9408,0.0013,0.9408,0.0013,0.764,0.9985,0.0071,0.9985,0.0071,0.9867,0.0083,0.9867,0.0007,0.9935790000000001,0.8585430000000001,0.992627,0.985029,0.9530219999999999,0.921348,0.99989,0.9963049999999999,75.025,27002437.0,6.265,0.0005110000000000001,359.912,1.007276,10075.0,275013.0
8465.0,138676.0,8470.0,138658.0,10.901,32.787,10.901,32.787,332.47,332.47,9.172705,3315.0,25.02,1.0006,0.0,1e+38,1e+38,1e+38,1e+38,0.9959,0.0014,0.9959,0.0014,0.025,0.9974,0.0362,0.9974,0.0362,0.99814,0.7568050000000001,1.0,0.999453,0.992713,0.762778,1.0,0.998271,15.555,5171547.0,4.707,0.0005110000000000001,332.47,1.0006,1.0006,0.0,0.0,8465.0,138676.0,1.0,1.0,1.0,1.0,1.0,1.0,12122.0,0.9987,0.0142,0.9987,0.0004,18.65,0.9999,0.0,0.8953,0.0029,0.8953,0.0029,0.417,0.9983,0.0117,0.9983,0.0117,0.9878,0.0143,0.9878,0.0011,0.991028,0.8312299999999999,0.991634,0.98625,0.941307,0.902926,0.999885,0.994302,58.764,19537354.0,6.265,0.0005110000000000001,332.47,1.007276,8465.0,138676.0
90318.0,2482867.0,90248.0,833471.0,59.576,58.973,59.576,58.973,1010.2330000000001,1010.2330000000001,9.172705,10058.0,25.02,0.9992,0.0003,1e+38,1e+38,1e+38,1e+38,0.9973,0.0003,0.9973,0.0003,0.08900000000000001,0.9978,0.0094,0.9978,0.0094,0.9976389999999999,0.7638199999999999,0.999184,0.9974780000000001,0.9930549999999999,0.7717350000000001,0.9999979999999999,0.9984149999999999,69.814,70527957.0,4.707,0.0005110000000000001,1010.2330000000001,0.9991,0.9991,0.0003,0.0003,90318.0,827622.0,1.0,3.0,1.0,1.0,1.0,1.0,12123.0,0.9989,0.0062,0.9989,0.0001,18.65,0.3357,0.0003,0.8731,0.0014,0.8731,0.0014,2.458,0.998,0.005,0.998,0.005,0.9853,0.0062,0.9853,0.0005,0.987959,0.810513,0.986833,0.9801190000000001,0.935335,0.8959219999999999,0.9997379999999999,0.9932700000000001,269.197,271951622.0,6.265,0.0005110000000000001,1010.2330000000001,1.007276,90318.0,2482867.0
159084.0,2516618.0,159088.0,1267660.0,103.475,53.71100000000001,103.475,53.71100000000001,1926.528,1926.528,9.172705,19201.0,25.02,1.0,0.0003,1e+38,1e+38,1e+38,1e+38,0.9975,0.0002,0.9975,0.0002,0.083,0.9974,0.0071,0.9974,0.0071,0.997353,0.752451,0.99877,0.99772,0.992508,0.7608,0.999997,0.998208,64.064,123420986.0,4.707,0.0005110000000000001,1926.528,1.0001,1.0001,0.0,0.0,159084.0,1258309.0,1.0,2.0,1.0,1.0,1.0,1.0,12124.0,0.9987,0.0077,0.9987,0.0002,19.795,0.5037,0.0003,0.6905,0.0021,0.6905,0.0021,1.306,0.9985,0.0057,0.9985,0.0057,0.9962,0.0078,0.9962,0.0003,0.979703,0.751325,0.987424,0.980147,0.908165,0.854808,0.99975,0.986666,220.166,424155465.0,6.265,0.0005110000000000001,1926.528,1.007276,159084.0,2516618.0
10111.0,103804.0,10114.0,103798.0,14.092,38.523,14.092,38.523,365.82199999999995,365.82199999999995,9.172705,3645.0,25.02,1.0003,0.0,1e+38,1e+38,1e+38,1e+38,0.9951,0.0014,0.9951,0.0014,0.027999999999999997,0.9979,0.0326,0.9979,0.0326,0.997782,0.746776,0.9995569999999999,0.999555,0.9919049999999999,0.75354,1.0,0.9980049999999999,18.165,6645072.0,4.707,0.0005110000000000001,365.82199999999995,1.0,1.0,0.0,0.0,10111.0,103804.0,1.0,1.0,1.0,1.0,1.0,1.0,12125.0,0.9992,0.0235,0.9992,0.0005,19.795,0.9999,0.0,0.7509,0.0062,0.7509,0.0062,0.284,0.9992,0.0181,0.9992,0.0181,0.9891,0.0235,0.9891,0.0017,0.983934,0.77331,0.9924430000000001,0.984891,0.914625,0.865002,0.999886,0.988475,62.361000000000004,22812930.0,6.265,0.0005110000000000001,365.82199999999995,1.007276,10111.0,103804.0
6273371.0,56762531.0,98970.0,129070.0,8.345,19.034,8.345,19.034,438.44,443.409,5.9848040000000005,5067.0,12.4,0.0158,0.0,1e+38,1e+38,1e+38,1e+38,0.9957,0.0003,0.9957,0.0003,14.148,0.997,0.0067,0.997,0.0067,0.999094,0.838269,0.998988,0.998582,0.9967,0.843092,0.999999,0.999482,54.603,23940011.0,5.202000000000001,0.0005110000000000001,438.44,0.0176,0.0176,0.0002,0.0002,96513.0,110648.0,1.0,513.0,1.0,65.0,1.0,1.0,13093.0,0.9992,0.0065,0.9993,0.0001,9.42,0.0023,0.0,0.9858,0.0005,0.9896,0.0005,128.014,0.9973,0.0065,0.9974,0.0067,0.9543,0.0066,0.9544,0.001,0.993657,0.867259,0.980085,0.971076,0.975539,0.934088,0.999424,0.998388,285.393,126545971.0,5.5120000000000005,0.0005110000000000001,443.409,1.007276,6273371.0,56762531.0
1142467.0,63256619.0,67675.0,137193.0,18.067999999999998,33.561,18.067999999999998,33.561,538.367,543.231,5.9848040000000005,5607.0,13.785,0.0592,0.0,1e+38,1e+38,1e+38,1e+38,0.9984,0.0002,0.9985,0.0002,2.103,0.9972,0.009000000000000001,0.9972,0.009000000000000001,0.9992139999999999,0.8163199999999999,0.99969,0.9990100000000001,0.9969530000000001,0.8198799999999999,1.0,0.999451,15.168,8165874.0,5.202000000000001,0.0005110000000000001,538.367,0.0594,0.0594,0.0008,0.0008,67204.0,123307.0,1.0,513.0,1.0,17.0,1.0,1.0,13094.0,0.9993,0.0057,0.9993,0.0001,8.255,0.0022,0.0,0.99,0.0004,0.9922,0.0004,116.445,0.9973,0.0057,0.9973,0.0058,0.9559,0.0058,0.9556,0.0008,0.9957290000000001,0.88965,0.984858,0.9764290000000001,0.9801979999999999,0.943824,0.9996430000000001,0.9988879999999999,203.222,110396602.0,5.5120000000000005,0.0005110000000000001,543.231,1.007276,1142467.0,63256619.0
5681917.0,281006679.0,635322.0,763002.0,58.456,37.923,58.456,37.923,1541.43,1549.182,5.9848040000000005,3493.0,13.785,0.1118,0.0,1e+38,1e+38,1e+38,1e+38,0.9971,0.0001,0.9971,0.0001,3.668,0.9976,0.0027,0.9976,0.0027,0.999103,0.83745,0.999211,0.998605,0.996534,0.842201,0.999999,0.999453,23.119,35635888.0,5.202000000000001,0.0005110000000000001,1541.43,0.1087,0.1087,0.0017,0.0017,631324.0,547771.0,1.0,513.0,1.0,9.0,1.0,1.0,13095.0,0.999,0.0025,0.9991,0.0001,8.255,0.0027,0.0,0.9768,0.0003,0.9865,0.0002,181.39,0.9946,0.0026,0.9957,0.0029,0.9416,0.0026,0.9406,0.0005,0.986867,0.809236,0.969877,0.962736,0.965083,0.898021,0.998878,0.996439,320.559,496604621.0,5.5120000000000005,0.0005110000000000001,1549.182,1.007276,5681917.0,281006679.0
722960.0,243511123.0,721494.0,723589.0,38.62300000000001,38.435,38.62300000000001,38.435,1004.8960000000001,1010.0110000000001,5.9848040000000005,20057.0,15.785,0.998,0.0,1e+38,1e+38,1e+38,1e+38,0.9985,0.0001,0.9985,0.0001,0.716,0.9971,0.003,0.9971,0.003,0.998654,0.765753,0.999584,0.999187,0.9953850000000001,0.77025,1.0,0.9989399999999999,13.850999999999999,13919263.0,5.202000000000001,0.0005110000000000001,1004.8960000000001,0.9963,0.9963,0.0004,0.0004,722960.0,474681.0,1.0,513.0,1.0,1.0,1.0,1.0,13096.0,0.9990000000000001,0.0026,0.9991,0.0001,7.725,0.003,0.0,0.976,0.0003,0.9884,0.0002,241.097,0.9944,0.0026,0.9956,0.003,0.9547,0.0026,0.9535,0.0004,0.989074,0.825255,0.9738399999999999,0.9661190000000001,0.9670790000000001,0.9070010000000001,0.999114,0.9969379999999999,392.82099999999997,396753884.0,5.5120000000000005,0.0005110000000000001,1010.0110000000001,1.007276,722960.0,243511123.0
595546.0,247017514.0,296809.0,630964.0,2.574,6.245,2.574,6.245,412.101,417.782,5.9848040000000005,4163.0,15.785,0.4984,0.0,1e+38,1e+38,1e+38,1e+38,0.9978,0.0001,0.9978,0.0001,1.425,0.9974,0.0051,0.9974,0.0051,0.998177,0.757107,0.999278,0.99871,0.994349,0.762944,0.999999,0.99866,37.85,15598201.0,5.202000000000001,0.0005110000000000001,412.101,0.4999,0.4999,0.0055,0.0055,297773.0,481516.0,1.0,513.0,1.0,2.0,1.0,1.0,13098.0,0.999,0.0028,0.999,0.0001,7.725,0.0026,0.0,0.974,0.0003,0.9817,0.0003,591.259,0.9908,0.003,0.9924,0.0033,0.9171,0.0029,0.9158,0.0006,0.972303,0.725885,0.955281,0.947483,0.950269,0.8439530000000001,0.997652,0.99224,978.651,408862944.0,5.5120000000000005,0.0005110000000000001,417.782,1.007276,595546.0,247017514.0
451599.0,365647458.0,450776.0,637972.0,2.519,5.666,2.519,5.666,444.68699999999995,451.463,5.9848040000000005,4451.0,17.785,0.9982,0.0,1e+38,1e+38,1e+38,1e+38,0.9981,0.0001,0.9981,0.0001,1.0,0.9976,0.0035,0.9976,0.0035,0.9987739999999999,0.786632,0.999483,0.9990319999999999,0.995633,0.791257,0.999999,0.9990879999999999,31.549,14029486.0,4.707,0.0005110000000000001,444.68699999999995,0.9727,0.9727,0.0024,0.0024,451599.0,356729.0,1.0,1025.0,1.0,1.0,1.0,1.0,13099.0,0.9986,0.0029,0.9987,0.0001,7.29,0.0017,0.0,0.9648,0.0004,0.9791,0.0004,809.9169999999997,0.982,0.0031,0.9865,0.0039,0.9142,0.0029,0.9108,0.0007,0.9650270000000001,0.698572,0.945838,0.9398479999999999,0.941185,0.8349530000000001,0.996742,0.990293,1279.413,577607508.0,5.4220000000000015,0.0005110000000000001,451.463,1.007276,451599.0,365647458.0
448599.0,314595167.0,447641.0,805424.0,26.406,36.719,26.406,36.719,719.1339999999999,724.324,5.9848040000000005,7152.0,17.785,0.9979,0.0,1e+38,1e+38,1e+38,1e+38,0.9987,0.0001,0.9987,0.0001,0.619,0.9975,0.0034,0.9975,0.0034,0.999091,0.824707,0.999566,0.999326,0.995806,0.829099,1.0,0.999283,14.733,10594688.0,4.707,0.0005110000000000001,719.1339999999999,0.9909,0.9909,0.0011,0.0011,448599.0,613246.0,1.0,513.0,1.0,1.0,1.0,1.0,13100.0,0.999,0.0023,0.999,0.0001,7.29,0.0026,0.0,0.9783,0.0002,0.9864,0.0002,434.33,0.9881,0.0024,0.9892,0.0026,0.9432,0.0023,0.9418,0.0004,0.982247,0.7783140000000001,0.965498,0.95856,0.958595,0.877301,0.99857,0.99492,672.7660000000002,487300404.0,5.4220000000000015,0.0005110000000000001,724.324,1.007276,448599.0,314595167.0
1556048.0,323972957.0,777576.0,926320.0,3.04,3.85,3.04,3.85,789.688,794.056,5.9848040000000005,7867.0,19.88,0.4997,0.0,1e+38,1e+38,1e+38,1e+38,0.9973,0.0001,0.9973,0.0001,1.96,0.9974,0.0026,0.9974,0.0026,0.9984049999999999,0.809603,0.9989040000000001,0.9977239999999999,0.9947450000000001,0.8166329999999999,0.9999979999999999,0.999036,80.02600000000002,63195389.0,4.396,0.0005110000000000001,789.688,0.4987,0.4987,0.004,0.004,778024.0,631526.0,1.0,513.0,1.0,2.0,1.0,1.0,13102.0,0.9989,0.0027,0.9990000000000001,0.0001,10.26,0.0029,0.0,0.9721,0.0003,0.9813,0.0003,407.99800000000016,0.9919,0.0028,0.9934,0.0032,0.9103,0.0028,0.9088,0.0006,0.978007,0.7590680000000001,0.9582930000000001,0.9484360000000001,0.9544090000000001,0.875065,0.997849,0.9943040000000001,1035.938,822592593.0,5.4220000000000015,0.0005110000000000001,794.056,1.007276,1556048.0,323972957.0
203225.0,50471147.0,203572.0,420600.0,2.279,5.3870000000000005,2.279,5.3870000000000005,423.031,424.384,5.9848040000000005,4227.0,19.88,1.0017,0.0,1e+38,1e+38,1e+38,1e+38,0.9978,0.0002,0.9978,0.0002,0.479,0.9978,0.0052,0.9978,0.0052,0.998481,0.781691,0.999389,0.998894,0.994603,0.787284,0.999999,0.998852,26.661,11278468.0,4.396,0.0005110000000000001,423.031,0.9876,0.9876,0.0017,0.0017,203225.0,391249.0,1.0,129.0,1.0,1.0,1.0,1.0,13103.0,0.9992,0.0036,0.9992,0.0001,10.26,0.0083,0.0,0.9873,0.0003,0.9895,0.0003,118.928,0.9974,0.0035,0.9975,0.0036,0.9583,0.0037,0.9583,0.0005,0.994066,0.8720399999999999,0.981862,0.97093,0.975024,0.938172,0.999473,0.998456,314.443,133444499.0,5.4220000000000015,0.0005110000000000001,424.384,1.007276,203225.0,50471147.0
44799.0,13335324.0,44830.0,409470.0,2.313,5.388999999999999,2.313,5.388999999999999,429.218,433.707,5.9848040000000005,4280.0,25.02,1.0007,0.0,1e+38,1e+38,1e+38,1e+38,0.995,0.0005,0.995,0.0005,0.10300000000000001,0.9976,0.0119,0.9976,0.0119,0.998453,0.7702720000000001,0.999461,0.998928,0.994741,0.775593,0.999999,0.99882,18.509,7944319.0,3.738,0.0005110000000000001,429.218,0.9903,0.9903,0.0015,0.0015,44799.0,404101.0,1.0,33.0,1.0,1.0,1.0,1.0,13105.0,0.9994,0.0044,0.9994,0.0001,12.4,0.0307,0.0,0.9856,0.0004,0.9857,0.0004,30.747,0.9983,0.0041,0.9983,0.0041,0.9807,0.0045,0.9807,0.0004,0.995444,0.8886700000000001,0.985667,0.972894,0.974999,0.950475,0.999611,0.998762,159.885,69343137.0,5.4220000000000015,0.0005110000000000001,433.707,1.007276,44799.0,13335324.0
365462.0,107346623.0,365151.0,896127.0,3.41,3.55,3.41,3.55,960.413,965.882,5.9848040000000005,9569.0,25.02,0.9991,0.0,1e+38,1e+38,1e+38,1e+38,0.9972,0.0001,0.9972,0.0001,0.378,0.9977,0.0039,0.9977,0.0039,0.998149,0.78223,0.998975,0.998174,0.994127,0.789099,0.999998,0.998761,53.743,51615853.0,3.738,0.0005110000000000001,960.413,0.9941,0.9941,0.0008,0.0008,365462.0,832144.0,1.0,129.0,1.0,1.0,1.0,1.0,13107.0,0.9992,0.003,0.9992,0.0001,12.4,0.0083,0.0,0.9814,0.0003,0.983,0.0003,111.138,0.9958,0.0029,0.9959,0.0029,0.9662,0.003,0.9662,0.0004,0.987662,0.8186829999999999,0.970953,0.959131,0.963346,0.912552,0.998813,0.996795,512.001,494532998.0,5.4220000000000015,0.0005110000000000001,965.882,1.007276,365462.0,107346623.0
963994.0,47547199.0,482219.0,771645.0,11.825,14.943,11.825,14.943,791.37,795.592,5.9848040000000005,8066.0,23.53,0.5002,0.0,1e+38,1e+38,1e+38,1e+38,0.9965,0.0001,0.9965,0.0001,1.212,0.9977,0.0032,0.9977,0.0032,0.998238,0.791387,0.9988370000000001,0.99787,0.994617,0.798297,0.9999979999999999,0.998914,74.38,58861793.0,3.738,0.0005110000000000001,791.37,0.5103,0.5103,0.004,0.004,481997.0,731495.0,1.0,65.0,1.0,2.0,1.0,1.0,13108.0,0.9993,0.0037,0.9993,0.0001,13.79,0.0162,0.0,0.9773,0.0004,0.9787,0.0004,59.76300000000001,0.9972,0.0034,0.9972,0.0035,0.9859,0.0037,0.9859,0.0003,0.9899610000000001,0.837277,0.975778,0.961087,0.9629770000000001,0.927127,0.999057,0.997302,456.798,363425252.0,5.4220000000000015,0.0005110000000000001,795.592,1.007276,963994.0,47547199.0
103420.0,5319437.0,51796.0,86590.0,2.211,5.412000000000001,2.211,5.412000000000001,408.585,414.538,5.9848040000000005,4171.0,23.53,0.5008,0.0001,1e+38,1e+38,1e+38,1e+38,0.9964,0.0004,0.9964,0.0004,0.249,0.9979,0.0103,0.9979,0.0103,0.998641,0.782775,0.999513,0.999197,0.994905,0.787799,1.0,0.998919,20.574,8406390.0,3.738,0.0005110000000000001,408.585,0.5048,0.5048,0.0055,0.0055,51710.0,81837.0,1.0,65.0,1.0,2.0,1.0,1.0,13109.0,0.9993,0.0118,0.9993,0.0002,13.79,0.0163,0.0001,0.9739,0.0013,0.9742,0.0013,12.832,0.9987,0.0104,0.9987,0.0104,0.9907,0.0118,0.9908,0.0008,0.994303,0.875618,0.985986,0.967952,0.971202,0.944672,0.999551,0.998407,117.739,48807066.0,5.4220000000000015,0.0005110000000000001,414.538,1.007276,103420.0,5319437.0
